Replication Factor	Partition	Message Size	Acks	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
2	2	500	1	1048576	178866.5147	85.29	367.39	1714	300.66667	1209	1692.33333	1712.66667
2	2	500	1	2000000	279173.646	133.12	199.28	352	164	260	279	288
2	2	500	1	2000000	173190.1628	82.58	334.69	561	313	456	477	488
2	2	500	1	2000000	148632.5803	70.87	403.02	642	417	471	555	592
2	2	500	1	2000000	200332.1297	95.52333	312.33	518.33333	298	395.66667	437	456
2	2	500	1	5000000	113830.3927	54.28	540.39	5187	325	5094	5151	5185
2	2	500	1	5000000	285225.328	136.01	201.62	854	149	733	744	760
2	2	500	1	5000000	225022.5023	107.3	255.61	359	269	330	347	358
2	2	500	1	5000000	208026.0743	99.19667	332.54	2133.33333	247.66667	2052.33333	2080.66667	2101
2	2	500	1	10000000	165809.9818	79.06	346.2	1355	622	1285	1333	1354
2	2	500	1	10000000	162232.3167	77.36	362.77	1681	602	1594	1662	1677
2	2	500	1	10000000	199920.032	95.33	293.33	400	303	361	374	392
2	2	500	1	10000000	175987.4435	83.91667	334.1	1145.33333	509	1080	1123	1141
2	2	1000	1	500000	91157.70283	86.93	328.45	428	337	400	412	425
2	2	1000	1	500000	75448.92108	71.95	402.07	1387	348	1315	1364	1372
2	2	1000	1	500000	93861.46048	89.51	317.99	662	330	562	605	628
2	2	1000	1	500000	86822.6948	82.79667	349.50333	825.66667	338.33333	759	793.66667	808.33333
2	2	1000	1	1048576	94428.70633	90.05	316.8	1083	335	968	1061	1076
2	2	1000	1	1048576	81779.52241	77.99	371.76	1044	335	919	1024	1040
2	2	1000	1	1048576	89381.48016	85.24	333.35	1055	334	847	1034	1052
2	2	1000	1	1048576	88529.90296	84.42667	340.63667	1060.66667	334.66667	911.33333	1039.66667	1056
2	2	1000	1	2000000	89094.79686	84.97	336.56	460	351	401	448	458
2	2	1000	1	2000000	90678.27349	86.48	333.63	682	352	614	662	678
2	2	1000	1	2000000	86745.31575	82.73	344.35	473	357	424	453	472
2	2	1000	1	2000000	88839.46203	84.72667	338.18	538.33333	353.33333	479.66667	521	536
2	2	1000	1	5000000	82196.28473	78.39	367.39	474	379	428	449	468
2	2	1000	1	5000000	76793.11934	73.24	358.21	1210	359	402	603	1205
2	2	1000	1	5000000	95310.71292	90.9	312.5	519	313	455	489	516
2	2	1000	1	5000000	84766.70566	80.84333	346.03333	734.33333	350.33333	428.33333	513.66667	729.66667
2	2	1000	1	10000000	92558.31174	88.27	323.69	412	335	385	396	407
2	2	1000	1	10000000	91257.52875	87.03	328.42	449	341	392	403	447
2	2	1000	1	10000000	83752.0938	79.87	362.35	692	347	605	681	690
2	2	1000	1	10000000	89189.31143	85.05667	338.15333	517.66667	341	460.66667	493.33333	514.66667
2	5	100	1	500000	86599.58086	8.26	37.63	51934	12	151	202	212
2	5	100	1	500000	1057529.611	100.85	16.61	182	4	127	175	180
2	5	100	1	500000	1036914.144	98.89	46.2	738	2	209	614	620
2	5	100	1	500000	727014.4451	69.33333	33.48	17618	6	162.33333	330.33333	337.33333
2	5	100	1	1048576	1113585.746	106.2	14.74	144	2	50	88	114
2	5	100	1	1048576	1107910.481	105.66	29.2	405	1	162	301	330
2	5	100	1	1048576	1097694.841	104.68	41.13	474	1	350	400	404
2	5	100	1	1048576	1106397.023	105.51333	28.35667	341	1.33333	187.33333	263	282.66667
2	5	100	1	2000000	1220703.125	116.42	16.77	311	1	42	85	109
2	5	100	1	2000000	1289324.394	122.96	13.43	232	1	79	196	201
2	5	100	1	2000000	863856.2543	82.38	132.82	871	1	89	192	217
2	5	100	1	2000000	1124627.924	107.25333	54.34	471.33333	1	70	157.66667	175.66667
2	5	100	1	5000000	721813.1947	68.84	248.12	1529	1	5	65	102
2	5	100	1	5000000	605326.8765	57.73	387.38	1131	818	904	1110	1129
2	5	100	1	5000000	710631.0404	67.77	259.4	804	410	754	799	804
2	5	100	1	5000000	679257.0372	64.78	298.3	1154.66667	409.66667	554.33333	658	678.33333
2	5	100	1	10000000	659108.8848	62.86	334.67	1788	518	1736	1770	1786
2	5	100	1	10000000	804246.4211	76.7	216.23	1056	347	841	1019	1055
2	5	100	1	10000000	725373.5674	69.18	282.57	1320	443	706	729	759
2	5	100	1	10000000	729576.2911	69.58	277.82333	1388	436	1094.33333	1172.66667	1200
2	5	500	1	500000	171732.7838	81.89	336.55	733	380	667	691	728
2	5	500	1	500000	168095.4782	80.15	343.96	1023	341	775	988	1013
2	5	500	1	500000	173220.1628	82.6	333.53	842	220	794	829	841
2	5	500	1	500000	171016.1416	81.54667	338.01333	866	313.66667	745.33333	836	860.66667
2	5	500	1	1048576	178475.8165	85.1	312.69	680	355	648	663	674
2	5	500	1	1048576	121256.2144	57.82	503.68	3909	278	3066	3729	3902
2	5	500	1	1048576	223413.7623	106.53	250.72	576	205	539	554	560
2	5	500	1	1048576	174381.9311	83.15	355.69667	1721.66667	279.33333	1417.66667	1648.66667	1712
2	5	500	1	2000000	193124.7586	92.09	292.36	1235	194	948	1182	1224
2	5	500	1	2000000	163238.6549	77.84	349.72	783	415	739	754	779
2	5	500	1	2000000	151377.5356	72.18	381.15	1280	379	1084	1248	1275
2	5	500	1	2000000	169246.983	80.70333	341.07667	1099.33333	329.33333	923.66667	1061.33333	1092.66667
2	5	500	1	5000000	153444.8366	73.17	378.21	778	499	740	759	772
2	5	500	1	5000000	153917.1926	73.39	373.64	1511	271	1112	1458	1509
2	5	500	1	5000000	162522.3468	77.5	356.07	723	459	695	704	719
2	5	500	1	5000000	156628.1253	74.68667	369.30667	1004	409.66667	849	973.66667	1000
2	5	500	1	10000000	159387.9503	76	360.01	965	435	742	919	964
2	5	500	1	10000000	140825.2359	67.15	418.55	2727	423	2599	2692	2725
2	5	500	1	10000000	190839.6947	91	296.08	766	282	655	748	762
2	5	500	1	10000000	163684.2936	78.05	358.21333	1486	380	1332	1453	1483.66667
2	5	1000	1	500000	87904.36006	83.83	330.69	1160	302	717	1123	1153
2	5	1000	1	500000	84345.47908	80.44	344.76	740	419	689	719	730
2	5	1000	1	500000	79491.25596	75.81	368.4	1142	270	1021	1138	1141
2	5	1000	1	500000	83913.69837	80.02667	347.95	1014	330.33333	809	993.33333	1008
2	5	1000	1	1048576	83528.23254	79.66	352.71	682	427	662	673	680
2	5	1000	1	1048576	64366.63234	61.38	434.14	2251	272	2014	2238	2250
2	5	1000	1	1048576	100563.1537	95.9	286.28	622	302	589	611	622
2	5	1000	1	1048576	82819.33951	78.98	357.71	1185	333.66667	1088.33333	1174	1184
2	5	1000	1	2000000	90269.00163	86.09	322.98	691	386	663	675	687
2	5	1000	1	2000000	82891.24668	79.05	356.21	701	408	669	684	698
2	5	1000	1	2000000	84047.73912	80.15	347.85	710	411	682	694	709
2	5	1000	1	2000000	85735.99581	81.76333	342.34667	700.66667	401.66667	671.33333	684.33333	698
2	5	1000	1	5000000	80192.46191	76.48	365.25	1390	242	1101	1350	1386
2	5	1000	1	5000000	84217.61833	80.32	347.26	784	436	652	762	782
2	5	1000	1	5000000	87366.76568	83.32	335.07	778	424	661	742	772
2	5	1000	1	5000000	83925.61531	80.04	349.19333	984	367.33333	804.66667	951.33333	980
2	5	1000	1	10000000	66934.40428	63.83	451.32	2529	412	2407	2506	2517
2	5	1000	1	10000000	98193.24431	93.64	293.88	630	333	593	624	627
2	5	1000	1	10000000	90777.05156	86.57	319.32	688	370	650	675	687
2	5	1000	1	10000000	85301.56672	81.34667	354.84	1282.33333	371.66667	1216.66667	1268.33333	1277
5	1	100	1	500000	272286.6634	25.97	1052.9	2693	770	2101	2541	2670
5	1	100	1	500000	464123.2711	44.26	550.29	1301	503	905	1274	1297
5	1	100	1	500000	471787.1296	44.99	501.98	1308	451	1103	1279	1306
5	1	100	1	500000	402732.3547	38.40667	701.72333	1767.33333	574.66667	1369.66667	1698	1757.66667
5	1	100	1	1048576	292568.7537	27.9	973.67	4136	737	4016	4123	4134
5	1	100	1	1048576	633071.6637	60.37	293.91	1433	178	1376	1408	1432
5	1	100	1	1048576	554754.2439	52.91	430.31	695	523	630	666	676
5	1	100	1	1048576	493464.8871	47.06	565.96333	2088	479.33333	2007.33333	2065.66667	2080.66667
5	1	100	1	2000000	524493.8634	50.02	496.12	961	562	883	937	951
5	1	100	1	2000000	386398.7635	36.85	702.17	3687	548	3636	3670	3686
5	1	100	1	2000000	795798.1856	75.89	161.66	531	82	476	511	526
5	1	100	1	2000000	568896.9375	54.25333	453.31667	1726.33333	397.33333	1665	1706	1721
5	1	100	1	5000000	540891.389	51.58	450.37	993	504	789	965	983
5	1	100	1	5000000	509424.3505	48.58	516.69	1776	499	1627	1730	1735
5	1	100	1	5000000	558971.4925	53.31	408.41	1025	471	834	998	1024
5	1	100	1	5000000	536429.0773	51.15667	458.49	1264.66667	491.33333	1083.33333	1231	1247.33333
5	1	100	1	10000000	564844.103	53.87	435.79	637	509	591	619	634
5	1	100	1	10000000	494755.5907	47.18	511.83	2147	452	2027	2132	2146
5	1	100	1	10000000	575175.4285	54.85	475.76	809	471	645	683	689
5	1	100	1	10000000	544925.0408	51.96667	474.46	1197.66667	477.33333	1087.66667	1144.66667	1156.33333
5	1	500	1	500000	119474.313	56.97	502.28	1055	534	888	1026	1054
5	1	500	1	500000	116292.5922	55.45	521.64	1042	536	738	1003	1041
5	1	500	1	500000	113973.1023	54.35	532.59	736	550	685	720	734
5	1	500	1	500000	116580.0025	55.59	518.83667	944.33333	540	770.33333	916.33333	943
5	1	500	1	1048576	119132.7138	56.81	510.67	664	537	617	639	660
5	1	500	1	1048576	117137.1676	55.86	518.11	689	545	619	654	688
5	1	500	1	1048576	127258.8445	60.68	477.35	637	502	577	609	628
5	1	500	1	1048576	121176.242	57.78333	502.04333	663.33333	528	604.33333	634	658.66667
5	1	500	1	2000000	87650.1008	41.79	573.49	4072	488	732	4032	4054
5	1	500	1	2000000	202347.2278	96.49	289.87	479	268	416	459	478
5	1	500	1	2000000	144487.7908	68.9	409.38	689	415	611	651	683
5	1	500	1	2000000	144828.3731	69.06	424.24667	1746.66667	390.33333	586.33333	1714	1738.33333
5	1	500	1	5000000	112019.7155	53.42	539.82	785	547	706	758	782
5	1	500	1	5000000	118469.3757	56.49	525.59	1101	533	788	1036	1100
5	1	500	1	5000000	122865.2169	58.59	493.26	654	522	600	626	650
5	1	500	1	5000000	117784.7693	56.16667	519.55667	846.66667	534	698	806.66667	844
5	1	500	1	10000000	120105.693	57.27	504.98	641	532	603	624	637
5	1	500	1	10000000	85041.245	40.55	740.02	5973	289	5911	5965	5972
5	1	500	1	10000000	150738.6192	71.88	394.49	591	412	533	556	586
5	1	500	1	10000000	118628.5191	56.56667	546.49667	2401.66667	411	2349	2381.66667	2398.33333
5	1	1000	1	500000	63187.16037	60.26	490.61	1008	485	758	931	1005
5	1	1000	1	500000	59460.10227	56.71	511.85	735	517	626	715	729
5	1	1000	1	500000	59213.64282	56.47	517.12	839	542	740	834	838
5	1	1000	1	500000	60620.30182	57.81333	506.52667	860.66667	514.66667	708	826.66667	857.33333
5	1	1000	1	1048576	7036.703445	6.71	2806.19	40081	532	18116	35928	40065
5	1	1000	1	1048576	4181.161359	3.99	7382.67	24203	3734	21859	24039	24184
5	1	1000	1	1048576	4174.45899	3.98	7779.16	21996	5695	20797	21716	21979
5	1	1000	1	1048576	5130.7746	4.89333	5989.34	28760	3320.33333	20257.33333	27227.66667	28742.66667
5	1	1000	1	2000000	3114.643809	2.97	9942.47	33327	7489	27582	32134	33277
5	1	1000	1	2000000	3312.859859	3.16	9338.15	28706	8782	23656	27523	28437
5	1	1000	1	2000000	4546.52918	4.34	7124.71	24322	2311	23418	24120	24302
5	1	1000	1	2000000	3658.01095	3.49	8801.77667	28785	6194	24885.33333	27925.66667	28672
5	1	1000	1	5000000	3508.254924	3.35	9272.6	34376	5640	23613	32382	34359
5	1	1000	1	5000000	3492.449325	3.33	9261.09	29164	5644	26276	27468	29074
5	1	1000	1	5000000	3198.976328	3.05	9698.58	35709	6580	26559	32729	35300
5	1	1000	1	5000000	3399.89353	3.24333	9410.75667	33083	5954.66667	25482.66667	30859.66667	32911
5	1	1000	1	10000000	8071.676487	7.7	4037.06	33974	420	23665	32030	33795
5	1	1000	1	10000000	87904.36006	83.83	349.43	1689	216	1658	1688	1689
5	1	1000	1	10000000	107968.0415	102.97	268.6	527	243	405	507	523
5	1	1000	1	10000000	67981.35933	64.83333	1551.69667	12063.33333	293	8576	11408.33333	12002.33333
5	2	100	1	500000	167240.8603	15.95	1075.99	11168	730	2360	2605	2642
5	2	100	1	500000	549934.0079	52.45	487.28	1921	33	532	632	707
5	2	100	1	500000	707313.6229	67.45	210.72	779	104	591	683	706
5	2	100	1	500000	474829.497	45.28333	591.33	4622.66667	289	1161	1306.66667	1351.66667
5	2	100	1	1048576	373580.3945	35.63	674.48	8053	370	7902	8036	8052
5	2	100	1	1048576	599808.0614	57.2	308.03	942	107	701	790	829
5	2	100	1	1048576	440373.4367	42	603.98	1993	570	1890	1951	1967
5	2	100	1	1048576	471253.9642	44.94333	528.83	3662.66667	349	3497.66667	3592.33333	3616
5	2	100	1	2000000	502058.4396	47.88	540.2	699	536	590	606	627
5	2	100	1	2000000	518887.5052	49.48	411.41	1272	336	1066	1160	1189
5	2	100	1	2000000	509683.9959	48.61	515.74	1223	560	894	1175	1221
5	2	100	1	2000000	510209.9802	48.65667	489.11667	1064.66667	477.33333	850	980.33333	1012.33333
5	2	100	1	5000000	487234.4572	46.47	524.37	895	601	673	880	893
5	2	100	1	5000000	482160.0771	45.98	503.75	1175	595	825	1118	1150
5	2	100	1	5000000	485672.6566	46.32	534.21	715	592	649	669	687
5	2	100	1	5000000	485022.397	46.25667	520.77667	928.33333	596	715.66667	889	910
5	2	100	1	10000000	475465.9566	45.34	537.24	2015	542	1944	1999	2013
5	2	100	1	10000000	520237.2282	49.61	476.27	807	555	687	787	798
5	2	100	1	10000000	472902.6766	45.1	532.23	2014	511	1891	1954	1988
5	2	100	1	10000000	489535.2872	46.68333	515.24667	1612	536	1507.33333	1580	1599.66667
5	2	500	1	500000	118511.4956	56.51	506.21	1342	510	1065	1248	1310
5	2	500	1	500000	107968.0415	51.48	560.53	734	580	660	676	701
5	2	500	1	500000	103007.8286	49.12	590.61	714	618	684	696	714
5	2	500	1	500000	109829.1219	52.37	552.45	930	569.33333	803	873.33333	908.33333
5	2	500	1	1048576	96683.74746	46.1	631.04	1179	668	817	1107	1164
5	2	500	1	1048576	102806.6207	49.02	594.56	1016	635	987	1007	1011
5	2	500	1	1048576	106860.4403	50.96	569.11	1172	601	797	1098	1171
5	2	500	1	1048576	102116.9362	48.69333	598.23667	1122.33333	634.66667	867	1070.66667	1115.33333
5	2	500	1	2000000	97106.23422	46.3	566.25	1630	595	670	723	747
5	2	500	1	2000000	111794.2985	53.31	545.96	800	583	664	771	799
5	2	500	1	2000000	110766.5042	52.82	544.06	912	575	666	881	901
5	2	500	1	2000000	106555.679	50.81	552.09	1114	584.33333	666.66667	791.66667	815.66667
5	2	500	1	5000000	98697.197	47.06	605.53	3891	994	3424	3874	3889
5	2	500	1	5000000	106067.0344	50.58	577.95	1959	514	1899	1932	1957
5	2	500	1	5000000	118357.202	56.44	513.29	1179	536	912	1097	1120
5	2	500	1	5000000	107707.1445	51.36	565.59	2343	681.33333	2078.33333	2301	2322
5	2	500	1	10000000	109553.0237	52.24	555.05	943	587	694	909	923
5	2	500	1	10000000	80411.70795	38.34	771.28	6387	11	3896	4035	4088
5	2	500	1	10000000	141203.05	67.33	414.4	743	435	674	716	741
5	2	500	1	10000000	110389.2605	52.63667	580.24333	2691	344.33333	1754.66667	1886.66667	1917.33333
5	2	1000	1	500000	47063.25301	44.88	652.82	1282	674	860	1185	1273
5	2	1000	1	500000	50185.68704	47.86	612.17	1425	631	749	1336	1424
5	2	1000	1	500000	5902.142478	5.63	5333.43	67389	564	48053	66758	67363
5	2	1000	1	500000	34383.69418	32.79	2199.47333	23365.33333	623	16554	23093	23353.33333
5	2	1000	1	1048576	2998.734534	2.86	10791.48	41925	3992	39698	41275	41851
5	2	1000	1	1048576	2577.877685	2.46	10525.27	42090	6525	34552	40896	41934
5	2	1000	1	1048576	2959.490494	2.82	10919.53	41544	7712	33682	40463	41269
5	2	1000	1	1048576	2845.36757	2.71333	10745.42667	41853	6076.33333	35977.33333	40878	41684.66667
5	2	1000	1	2000000	2526.924379	2.41	12044.78	44524	10214	33963	44042	44462
5	2	1000	1	2000000	2970.038254	2.83	10042.34	31435	8883	26153	31250	31423
5	2	1000	1	2000000	2399.278297	2.29	13000.32	50043	8593	42742	45219	49774
5	2	1000	1	2000000	2632.08031	2.51	11695.81333	42000.66667	9230	34286	40170.33333	41886.33333
5	2	1000	1	5000000	3260.536423	3.11	9955.26	47820	6661	29189	47269	47798
5	2	1000	1	5000000	70136.06396	66.89	429.9	1004	386	935	964	991
5	2	1000	1	5000000	58092.25049	55.4	512.95	1570	375	1513	1557	1568
5	2	1000	1	5000000	43829.61696	41.8	3632.70333	16798	2474	10545.66667	16596.66667	16785.66667
5	2	1000	1	10000000	42973.78599	40.98	707.3	1384	588	1035	1180	1375
5	2	1000	1	10000000	47555.6401	45.35	646.38	994	675	824	936	993
5	2	1000	1	10000000	48595.58752	46.34	631.36	747	661	720	732	740
5	2	1000	1	10000000	46375.00454	44.22333	661.68	1041.66667	641.33333	859.66667	949.33333	1036
5	5	100	1	500000	251319.427	23.97	1096.97	2766	1010	2277	2359	2409
5	5	100	1	500000	465809.577	44.42	520.86	1951	599	1293	1384	1403
5	5	100	1	500000	374953.1309	35.76	714.43	1346	780	922	977	1033
5	5	100	1	500000	364027.3783	34.71667	777.42	2021	796.33333	1497.33333	1573.33333	1615
5	5	100	1	1048576	444958.6188	42.43	599.53	874	694	769	800	835
5	5	100	1	1048576	485719.8368	46.32	531.93	1048	571	776	913	978
5	5	100	1	1048576	498504.4865	47.54	488.48	1082	582	869	1027	1079
5	5	100	1	1048576	476394.3141	45.43	539.98	1001.33333	615.66667	804.66667	913.33333	964
5	5	100	1	2000000	513030.9871	48.93	481.53	1061	534	953	1020	1052
5	5	100	1	2000000	479202.6069	45.7	520.75	879	580	689	738	827
5	5	100	1	2000000	482160.0771	45.98	534.97	1070	577	806	997	1034
5	5	100	1	2000000	491464.557	46.87	512.41667	1003.33333	563.66667	816	918.33333	971
5	5	100	1	5000000	486854.9172	46.43	525.43	978	561	690	847	880
5	5	100	1	5000000	439715.0646	41.93	586.24	872	670	811	841	866
5	5	100	1	5000000	411184.2105	39.21	638.06	1627	643	1370	1576	1610
5	5	100	1	5000000	445918.0641	42.52333	583.24333	1159	624.66667	957	1088	1118.66667
5	5	100	1	10000000	414353.1947	39.52	574.37	1529	540	1007	1316	1458
5	5	100	1	10000000	440683.9415	42.03	571.05	1007	638	722	759	789
5	5	100	1	10000000	389863.5478	37.18	655.14	2637	347	434	1499	1527
5	5	100	1	10000000	414966.8946	39.57667	600.18667	1724.33333	508.33333	721	1191.33333	1258
5	5	500	1	500000	103734.4398	49.46	578.6	763	616	699	721	741
5	5	500	1	500000	101440.4545	48.37	596.61	1331	618	769	1148	1275
5	5	500	1	500000	100623.868	47.98	601.4	1334	633	950	1062	1322
5	5	500	1	500000	101932.9208	48.60333	592.20333	1142.66667	622.33333	806	977	1112.66667
5	5	500	1	1048576	103241.7923	49.23	588.86	988	618	697	735	977
5	5	500	1	1048576	105351.8753	50.24	574.48	1123	601	773	1031	1116
5	5	500	1	1048576	92626.89885	44.17	613.31	1738	623	730	1656	1719
5	5	500	1	1048576	100406.8555	47.88	592.21667	1283	614	733.33333	1140.66667	1270.66667
5	5	500	1	2000000	86140.06374	41.07	646.67	2496	441	2232	2433	2473
5	5	500	1	2000000	106439.5955	50.75	565.3	782	599	680	702	725
5	5	500	1	2000000	96627.6935	46.08	628.28	1441	642	950	1276	1377
5	5	500	1	2000000	96402.45092	45.96667	613.41667	1573	560.66667	1287.33333	1470.33333	1525
5	5	500	1	5000000	78499.09726	37.43	733.6	3372	488	2114	3261	3327
5	5	500	1	5000000	110582.7712	52.73	542.43	746	571	685	716	733
5	5	500	1	5000000	96927.40138	46.22	625.26	1436	627	991	1348	1417
5	5	500	1	5000000	95336.42328	45.46	633.76333	1851.33333	562	1263.33333	1775	1825.66667
5	5	500	1	10000000	87199.16289	41.58	660.37	1627	625	1433	1557	1613
5	5	500	1	10000000	102669.4045	48.96	589.21	1106	617	730	1020	1091
5	5	500	1	10000000	101471.3343	48.39	597.43	921	637	726	851	908
5	5	500	1	10000000	97113.30058	46.31	615.67	1218	626.33333	963	1142.66667	1204
5	5	1000	1	500000	49662.29639	47.36	606.23	1286	628	866	1179	1254
5	5	1000	1	500000	5404.470578	5.15	2316.52	82792	467	1681	78698	82369
5	5	1000	1	500000	2209.622464	2.11	14427.11	60062	12743	41534	57222	59797
5	5	1000	1	500000	19092.12981	18.20667	5783.28667	48046.66667	4612.66667	14693.66667	45699.66667	47806.66667
5	5	1000	1	1048576	1611.733419	1.54	17811.36	57255	13755	43812	51512	56350
5	5	1000	1	1048576	2201.382468	2.1	13415.74	43908	11547	36732	42410	43448
5	5	1000	1	1048576	1758.730337	1.68	16601.99	55114	14778	47194	52452	54760
5	5	1000	1	1048576	1857.28207	1.77333	15943.03	52092.33333	13360	42579.33333	48791.33333	51519.33333
5	5	1000	1	2000000	1716.396391	1.64	17069.34	53744	15420	46791	51006	53572
5	5	1000	1	2000000	2110.274505	2.01	14464.38	59537	10963	45532	51811	58788
5	5	1000	1	2000000	50377.83375	48.04	620.27	2128	535	1507	2043	2112
5	5	1000	1	2000000	18068.16822	17.23	10717.99667	38469.66667	8972.66667	31276.66667	34953.33333	38157.33333
5	5	1000	1	5000000	85426.27712	81.47	344.84	907	291	700	826	888
5	5	1000	1	5000000	4506.778194	4.3	831.93	103631	489	838	1273	103622
5	5	1000	1	5000000	16133.71624	15.39	1992.41	24535	177	13543	24208	24498
5	5	1000	1	5000000	35355.59052	33.72	1056.39333	43024.33333	319	5027	8769	43002.66667
5	5	1000	1	10000000	49426.65085	47.14	615.04	1731	593	1327	1673	1705
5	5	1000	1	10000000	63532.40153	60.59	457.63	1609	367	1155	1375	1591
5	5	1000	1	10000000	34092.45875	32.51	870.41	2103	609	1826	1973	2062
5	5	1000	1	10000000	49017.17037	46.74667	647.69333	1814.33333	523	1436	1673.66667	1786
