Replication Factor	Partition	Message Size	Acks	Linger Ms	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
2	2	1000	1	5	1048576	159744.4089	152.34	182.29	335	174	276	327	334
2	2	1000	1	5	1048576	6561.765902	6.26	4480.81	24362	2639	19070	23330	24255
2	2	1000	1	5	1048576	8941.344778	8.53	3523.5	21802	208	13729	19544	21795
2	2	1000	1	5	1048576	58415.83988	55.71	2728.86667	15499.66667	1007	11025	14400.33333	15461.33333
2	2	1000	1	5	5000000	14946.78943	14.25	2168.59	10005	187	8703	9928	9970
2	2	1000	1	5	5000000	162813.4158	155.27	180.61	499	163	402	491	498
2	2	1000	1	5	5000000	9782.629962	9.33	3095.84	13742	190	11816	12831	13457
2	2	1000	1	5	5000000	62514.27841	59.61667	1815.01333	8082	180	6973.66667	7750	7975
2	2	1000	1	5	10000000	164473.6842	156.85	174.24	305	164	259	299	304
2	2	1000	1	5	10000000	9453.761652	9.02	2781.24	29238	168	16160	27658	29221
2	2	1000	1	5	10000000	155038.7597	147.86	188.05	618	170	589	614	618
2	2	1000	1	5	10000000	109655.4019	104.57667	1047.84333	10053.66667	167.33333	5669.33333	9523.66667	10047.66667
2	5	100	1	0	1048576	918273.6455	87.57	46.25	264	10	224	242	252
2	5	100	1	0	1048576	1101564.221	105.05	10.12	149	3	29	46	66
2	5	100	1	0	1048576	1103265.666	105.22	12.45	151	2	51	124	148
2	5	100	1	0	1048576	1041034.511	99.28	22.94	188	5	101.33333	137.33333	155.33333
2	5	100	1	0	5000000	1143379.831	109.04	3.41	140	2	8	22	48
2	5	100	1	0	5000000	1094810.598	104.41	36	334	1	257	308	320
2	5	100	1	0	5000000	1197031.362	114.16	5.11	141	1	10	22	39
2	5	100	1	0	5000000	1145073.93	109.20333	14.84	205	1.33333	91.66667	117.33333	135.66667
2	5	100	1	0	10000000	1201923.077	114.62	8.16	214	1	24	78	102
2	5	100	1	0	10000000	957487.5527	91.31	90.67	1510	1	4	13	24
2	5	100	1	0	10000000	1201923.077	114.62	27.91	242	1	7	119	212
2	5	100	1	0	10000000	1120444.569	106.85	42.24667	655.33333	1	11.66667	70	112.66667
2	5	100	1	2	1048576	999200.6395	95.29	47.06	488	1	108	152	182
2	5	100	1	2	1048576	668449.1979	63.75	256.85	1062	226	890	1046	1060
2	5	100	1	2	1048576	750412.727	71.56	243.12	755	1	2	8	40
2	5	100	1	2	1048576	806020.8548	76.86667	182.34333	768.33333	76	333.33333	402	427.33333
2	5	100	1	2	5000000	787773.7514	75.13	247.04	720	1	4	18	39
2	5	100	1	2	5000000	726321.9059	69.27	234.6	1479	1	140	244	267
2	5	100	1	2	5000000	918948.7227	87.64	120.33	791	1	2	342	370
2	5	100	1	2	5000000	811014.7933	77.34667	200.65667	996.66667	1	48.66667	201.33333	225.33333
2	5	100	1	2	10000000	877963.1255	83.73	124.87	614	170	559	584	612
2	5	100	1	2	10000000	899280.5755	85.76	120.73	550	1	98	186	215
2	5	100	1	2	10000000	956754.6881	91.24	110.66	484	160	432	476	482
2	5	100	1	2	10000000	911332.7964	86.91	118.75333	549.33333	110.33333	363	415.33333	436.33333
2	5	100	1	5	1048576	816993.4641	77.91	161.34	1450	1	53	895	943
2	5	100	1	5	1048576	1045150.502	99.67	38.2	257	35	212	243	256
2	5	100	1	5	1048576	950931.9133	90.69	57.11	381	38	315	369	381
2	5	100	1	5	1048576	937691.9597	89.42333	85.55	696	24.66667	193.33333	502.33333	526.66667
2	5	100	1	5	5000000	836540.0703	79.78	168.49	678	1	5	15	27
2	5	100	1	5	5000000	824674.2537	78.65	170.14	687	1	4	11	23
2	5	100	1	5	5000000	730460.1899	69.66	265.87	1208	420	1164	1189	1200
2	5	100	1	5	5000000	797224.838	76.03	201.5	857.66667	140.66667	391	405	416.66667
2	5	100	1	5	10000000	897827.258	85.62	130.41	1111	1	211	680	699
2	5	100	1	5	10000000	871231.9219	83.09	156.86	635	239	601	623	632
2	5	100	1	5	10000000	885112.4093	84.41	145.78	606	224	580	601	605
2	5	100	1	5	10000000	884723.8631	84.37333	144.35	784	154.66667	464	634.66667	645.33333
2	5	500	1	0	1048576	188394.8757	89.83	298.33	766	242	603	693	765
2	5	500	1	0	1048576	203665.9878	97.12	277.96	956	213	677	922	940
2	5	500	1	0	1048576	166195.7786	79.25	350.71	2105	295	2006	2080	2103
2	5	500	1	0	1048576	186085.5474	88.73333	309	1275.66667	250	1095.33333	1231.66667	1269.33333
2	5	500	1	0	5000000	235128.1448	112.12	234.21	526	170	491	509	524
2	5	500	1	0	5000000	202306.2917	96.47	274.81	900	189	688	873	899
2	5	500	1	0	5000000	204582.6514	97.55	275.22	605	329	562	584	590
2	5	500	1	0	5000000	214005.696	102.04667	261.41333	677	229.33333	580.33333	655.33333	671
2	5	500	1	0	10000000	189035.9168	90.14	300.03	857	183	695	842	856
2	5	500	1	0	10000000	188714.8519	89.99	288.41	1132	171	831	1063	1129
2	5	500	1	0	10000000	194439.0434	92.72	298.8	1232	250	944	1167	1231
2	5	500	1	0	10000000	190729.9374	90.95	295.74667	1073.66667	201.33333	823.33333	1024	1072
2	5	500	1	2	1048576	195388.8238	93.17	288.56	594	379	570	585	591
2	5	500	1	2	1048576	197589.4092	94.22	283.82	606	352	567	582	602
2	5	500	1	2	1048576	195656.4273	93.3	289.56	626	319	586	601	624
2	5	500	1	2	1048576	196211.5534	93.56333	287.31333	608.66667	350	574.33333	589.33333	605.66667
2	5	500	1	2	5000000	189178.9633	90.21	302.98	830	274	688	809	828
2	5	500	1	2	5000000	202839.7566	96.72	275.85	580	301	557	575	579
2	5	500	1	2	5000000	193311.4247	92.18	292.91	1302	192	1174	1265	1302
2	5	500	1	2	5000000	195110.0482	93.03667	290.58	904	255.66667	806.33333	883	903
2	5	500	1	2	10000000	189969.6049	90.58	299.15	634	355	613	622	633
2	5	500	1	2	10000000	187899.286	89.6	302.43	992	240	752	931	991
2	5	500	1	2	10000000	192270.7172	91.68	295.87	607	402	583	591	601
2	5	500	1	2	10000000	190046.536	90.62	299.15	744.33333	332.33333	649.33333	714.66667	741.66667
2	5	500	1	5	1048576	185977.3108	88.68	303.98	661	383	619	642	657
2	5	500	1	5	1048576	177588.3502	84.68	319.23	1046	181	897	991	1014
2	5	500	1	5	1048576	190077.932	90.64	298.24	627	383	591	607	624
2	5	500	1	5	1048576	184547.8643	88	307.15	778	315.66667	702.33333	746.66667	765
2	5	500	1	5	5000000	186880.9568	89.11	306.87	1137	251	795	1060	1117
2	5	500	1	5	5000000	188928.7739	90.09	300.28	718	373	602	685	713
2	5	500	1	5	5000000	167168.1712	79.71	349	1696	350	1641	1678	1694
2	5	500	1	5	5000000	180992.634	86.30333	318.71667	1183.66667	324.66667	1012.66667	1141	1174.66667
2	5	500	1	5	10000000	188679.2453	89.97	312.06	1022	368	904	928	933
2	5	500	1	5	10000000	206910.8214	98.66	271.39	583	278	565	578	581
2	5	500	1	5	10000000	189000.189	90.12	303.13	1425	204	1097	1374	1423
2	5	500	1	5	10000000	194863.4186	92.91667	295.52667	1010	283.33333	855.33333	960	979
2	5	1000	1	0	1048576	88074.68734	83.99	331.14	705	401	665	687	703
2	5	1000	1	0	1048576	80463.46959	76.74	369.48	1352	418	679	1277	1331
2	5	1000	1	0	1048576	14121.90024	13.47	2295.84	31162	333	30781	31095	31161
2	5	1000	1	0	1048576	60886.68572	58.06667	998.82	11073	384	10708.33333	11019.66667	11065
2	5	1000	1	0	5000000	215889.4646	205.89	127.9	284	122	212	240	245
2	5	1000	1	0	5000000	72421.78447	69.07	401.77	1595	173	1119	1524	1593
2	5	1000	1	0	5000000	73778.95824	70.36	402.12	1456	320	994	1404	1451
2	5	1000	1	0	5000000	120696.7358	115.10667	310.59667	1111.66667	205	775	1056	1096.33333
2	5	1000	1	0	10000000	24681.60727	23.54	174.93	15313	135	655	693	2482
2	5	1000	1	0	10000000	4219.658545	4.02	7678.09	102876	1333	72256	90767	97512
2	5	1000	1	0	10000000	207296.8491	197.69	134.93	221	138	183	209	220
2	5	1000	1	0	10000000	78732.70497	75.08333	2662.65	39470	535.33333	24364.66667	30556.33333	33404.66667
2	5	1000	1	2	1048576	197706.6034	188.55	137.17	232	140	205	228	231
2	5	1000	1	2	1048576	188750.4719	180.01	150.99	490	128	476	487	489
2	5	1000	1	2	1048576	193573.3643	184.61	128.25	451	124	189	232	241
2	5	1000	1	2	1048576	193343.4799	184.39	138.80333	391	130.66667	290	315.66667	320.33333
2	5	1000	1	2	5000000	14388.90328	13.72	2254.5	11761	149	10155	10713	11161
2	5	1000	1	2	5000000	114025.0855	108.74	267.11	2009	202	1517	1944	1993
2	5	1000	1	2	5000000	186846.0389	178.19	130.25	490	123	188	450	488
2	5	1000	1	2	5000000	105086.6759	100.21667	883.95333	4753.33333	158	3953.33333	4369	4547.33333
2	5	1000	1	2	10000000	8320.436657	7.93	3850.9	12773	1417	10846	11764	12375
2	5	1000	1	2	10000000	206526.2288	196.96	132.48	622	57	407	423	452
2	5	1000	1	2	10000000	12349.03307	11.78	2582.29	14408	1505	12472	14037	14304
2	5	1000	1	2	10000000	75731.89952	72.22333	2188.55667	9267.66667	993	7908.33333	8741.33333	9043.66667
2	5	1000	1	5	1048576	185253.7977	176.67	152.69	238	147	212	227	236
2	5	1000	1	5	1048576	195388.8238	186.34	139.67	245	139	194	222	242
2	5	1000	1	5	1048576	16668.88919	15.9	1940.72	9148	215	8327	8771	9058
2	5	1000	1	5	1048576	132437.1702	126.30333	744.36	3210.33333	167	2911	3073.33333	3178.66667
2	5	1000	1	5	5000000	129065.5653	123.09	231.15	1696	159	1654	1693	1695
2	5	1000	1	5	5000000	48063.05873	45.84	128.29	8246	122	188	223	252
2	5	1000	1	5	5000000	9966.115208	9.5	3191.35	10783	1573	9867	10293	10524
2	5	1000	1	5	5000000	62364.91308	59.47667	1183.59667	6908.33333	618	3903	4069.66667	4157
2	5	1000	1	5	10000000	208073.2418	198.43	134.32	265	127	197	242	264
2	5	1000	1	5	10000000	199760.2877	190.51	140.72	258	147	232	249	256
2	5	1000	1	5	10000000	199680.5112	190.43	139.9	244	137	193	225	241
2	5	1000	1	5	10000000	202504.6802	193.12333	138.31333	255.66667	137	207.33333	238.66667	253.66667
5	1	100	1	0	1048576	280410.521	26.74	1021.53	2689	782	2028	2506	2656
5	1	100	1	0	1048576	490051.9455	46.73	551.96	1146	525	902	1121	1142
5	1	100	1	0	1048576	570711.106	54.43	395.14	928	374	861	915	927
5	1	100	1	0	1048576	447057.8575	42.63333	656.21	1587.66667	560.33333	1263.66667	1514	1575
5	1	100	1	0	5000000	281563.2391	26.85	958.81	9830	296	9429	9770	9828
5	1	100	1	0	5000000	1066552.901	101.71	9.55	137	3	44	58	70
5	1	100	1	0	5000000	622122.6826	59.33	390.49	863	393	807	856	862
5	1	100	1	0	5000000	656746.2742	62.63	452.95	3610	230.66667	3426.66667	3561.33333	3586.66667
5	1	100	1	0	10000000	578569.7755	55.18	446.66	698	499	598	646	696
5	1	100	1	0	10000000	580450.4295	55.36	411.11	608	489	557	585	607
5	1	100	1	0	10000000	627273.8678	59.82	401.91	553	454	511	538	552
5	1	100	1	0	10000000	595431.3576	56.78667	419.89333	619.66667	480.66667	555.33333	589.66667	618.33333
5	1	100	1	2	1048576	537576.6047	51.27	395.96	1700	290	1579	1679	1683
5	1	100	1	2	1048576	682407.5338	65.08	291.1	872	204	807	846	870
5	1	100	1	2	1048576	508491.8133	48.49	481.69	2936	377	2800	2902	2934
5	1	100	1	2	1048576	576158.6506	54.94667	389.58333	1836	290.33333	1728.66667	1809	1829
5	1	100	1	2	5000000	799872.0205	76.28	204.54	603	172	568	598	603
5	1	100	1	2	5000000	661113.3148	63.05	337.1	815	372	710	804	814
5	1	100	1	2	5000000	603573.1531	57.56	403.94	997	471	820	975	997
5	1	100	1	2	5000000	688186.1628	65.63	315.19333	805	338.33333	699.33333	792.33333	804.66667
5	1	100	1	2	10000000	554815.8012	52.91	416.14	1563	352	1480	1542	1562
5	1	100	1	2	10000000	698226.5047	66.59	306.08	548	265	493	517	545
5	1	100	1	2	10000000	662427.133	63.17	343.68	568	418	501	532	567
5	1	100	1	2	10000000	638489.813	60.89	355.3	893	345	824.66667	863.66667	891.33333
5	1	100	1	5	1048576	625312.6563	59.63	372.31	826	362	786	805	825
5	1	100	1	5	1048576	659022.0113	62.85	328.87	1307	262	952	1291	1307
5	1	100	1	5	1048576	619041.7234	59.04	400.92	655	461	551	628	655
5	1	100	1	5	1048576	634458.797	60.50667	367.36667	929.33333	361.66667	763	908	929
5	1	100	1	5	5000000	652911.9875	62.27	344.71	1280	298	1215	1269	1279
5	1	100	1	5	5000000	633552.965	60.42	386.3	850	407	812	841	849
5	1	100	1	5	5000000	636537.2374	60.7	354.91	802	414	587	779	801
5	1	100	1	5	5000000	641000.73	61.13	361.97333	977.33333	373	871.33333	963	976.33333
5	1	100	1	5	10000000	584726.9325	55.76	437.16	1547	417	1478	1534	1544
5	1	100	1	5	10000000	638080.6534	60.85	368.44	573	445	523	555	570
5	1	100	1	5	10000000	614779.2942	58.63	391.46	983	456	870	969	982
5	1	100	1	5	10000000	612528.9601	58.41333	399.02	1034.33333	439.33333	957	1019.33333	1032
5	1	500	1	0	1048576	137249.5196	65.45	438.57	588	453	537	567	585
5	1	500	1	0	1048576	136500.1365	65.09	444.83	725	455	592	713	724
5	1	500	1	0	1048576	122835.0326	58.57	495.68	1688	432	1471	1679	1686
5	1	500	1	0	1048576	132194.8962	63.03667	459.69333	1000.33333	446.66667	866.66667	986.33333	998.33333
5	1	500	1	0	5000000	143061.5165	68.22	419.2	577	439	516	558	576
5	1	500	1	0	5000000	117785.6302	56.16	520.02	2087	381	2013	2077	2086
5	1	500	1	0	5000000	27338.09016	13.04	2052.66	23592	383	19331	22969	23559
5	1	500	1	0	5000000	96061.74559	45.80667	997.29333	8752	401	7286.66667	8534.66667	8740.33333
5	1	500	1	0	10000000	7500.187505	3.58	8206.3	35466	6552	20935	34455	35450
5	1	500	1	0	10000000	7869.801996	3.75	7875.28	27830	8074	19733	26557	27688
5	1	500	1	0	10000000	7055.768797	3.36	9217.81	28367	8279	23231	26995	28219
5	1	500	1	0	10000000	7475.25277	3.56333	8433.13	30554.33333	7635	21299.66667	29335.66667	30452.33333
5	1	500	1	2	1048576	8119.255627	3.87	7999.6	27583	3328	24171	27093	27512
5	1	500	1	2	1048576	6321.392223	3.01	9815.16	30235	10295	23279	27780	29952
5	1	500	1	2	1048576	7041.063482	3.36	9242.91	28902	8558	23978	28424	28823
5	1	500	1	2	1048576	7160.57044	3.41333	9019.22333	28906.66667	7393.66667	23809.33333	27765.66667	28762.33333
5	1	500	1	2	5000000	8277.254931	3.95	7288	30533	3676	20431	28630	30329
5	1	500	1	2	5000000	46598.32246	22.22	1377.87	13108	250	8822	12130	12996
5	1	500	1	2	5000000	103993.3444	49.59	584.89	1195	693	878	1147	1191
5	1	500	1	2	5000000	52956.30727	25.25333	3083.58667	14945.33333	1539.66667	10043.66667	13969	14838.66667
5	1	500	1	2	10000000	115540.1502	55.09	527.01	798	551	696	751	774
5	1	500	1	2	10000000	121847.2036	58.1	498.37	948	513	688	905	945
5	1	500	1	2	10000000	127420.999	60.76	474.42	1235	500	1104	1230	1233
5	1	500	1	2	10000000	121602.7843	57.98333	499.93333	993.66667	521.33333	829.33333	962	984
5	1	500	1	5	1048576	114233.4933	54.47	532.22	1520	497	1435	1496	1519
5	1	500	1	5	1048576	134084.2049	63.94	450.09	729	461	579	701	728
5	1	500	1	5	1048576	135299.6888	64.52	444.34	705	470	648	694	703
5	1	500	1	5	1048576	127872.4623	60.97667	475.55	984.66667	476	887.33333	963.66667	983.33333
5	1	500	1	5	5000000	116495.8062	55.55	523.19	1472	490	1418	1453	1469
5	1	500	1	5	5000000	134625.7404	64.19	450.16	646	463	583	628	645
5	1	500	1	5	5000000	79220.47057	37.78	800.63	6470	391	6286	6443	6469
5	1	500	1	5	5000000	110114.0057	52.50667	591.32667	2862.66667	448	2762.33333	2841.33333	2861
5	1	500	1	5	10000000	229779.4118	109.57	252.45	783	235	693	761	781
5	1	500	1	5	10000000	144990.5756	69.14	408.95	645	404	590	614	640
5	1	500	1	5	10000000	106382.9787	50.73	576.25	1767	526	1677	1728	1746
5	1	500	1	5	10000000	160384.322	76.48	412.55	1065	388.33333	986.66667	1034.33333	1055.66667
5	1	1000	1	0	1048576	61774.15369	58.91	495.31	1268	505	1053	1222	1267
5	1	1000	1	0	1048576	64045.08774	61.08	480.69	1075	504	921	1072	1075
5	1	1000	1	0	1048576	59164.59591	56.42	520.24	1444	457	1259	1409	1411
5	1	1000	1	0	1048576	61661.27911	58.80333	498.74667	1262.33333	488.66667	1077.66667	1234.33333	1251
5	1	1000	1	0	5000000	3080.847603	2.94	10117.59	49241	4741	42287	45563	47337
5	1	1000	1	0	5000000	3719.601556	3.55	8385.46	29162	7554	23268	26919	29056
5	1	1000	1	0	5000000	3254.106683	3.1	9984.24	30626	8140	26618	29173	30474
5	1	1000	1	0	5000000	3351.51861	3.19667	9495.76333	36343	6811.66667	30724.33333	33885	35622.33333
5	1	1000	1	0	10000000	7705.466258	7.35	4227.61	27709	777	20277	26445	27627
5	1	1000	1	0	10000000	98483.35631	93.92	305.89	641	268	577	615	639
5	1	1000	1	0	10000000	56205.03597	53.6	556.92	4054	319	3948	4034	4053
5	1	1000	1	0	10000000	54131.28618	51.62333	1696.80667	10801.33333	454.66667	8267.33333	10364.66667	10773
5	1	1000	1	2	1048576	93144.56036	88.83	320.37	496	314	445	475	494
5	1	1000	1	2	1048576	63605.1393	60.66	476.88	979	505	939	972	978
5	1	1000	1	2	1048576	59361.27271	56.61	515	663	526	621	647	660
5	1	1000	1	2	1048576	72036.99079	68.7	437.41667	712.66667	448.33333	668.33333	698	710.66667
5	1	1000	1	2	5000000	57577.15339	54.91	529.91	1314	560	1174	1272	1311
5	1	1000	1	2	5000000	57630.24435	54.96	533.46	668	558	617	636	661
5	1	1000	1	2	5000000	57168.99154	54.52	534.53	817	559	745	797	815
5	1	1000	1	2	5000000	57458.79643	54.79667	532.63333	933	559	845.33333	901.66667	929
5	1	1000	1	2	10000000	58830.45064	56.11	518.93	856	545	712	824	848
5	1	1000	1	2	10000000	62515.62891	59.62	488.02	621	511	582	610	620
5	1	1000	1	2	10000000	62988.15823	60.07	488.09	647	509	565	609	639
5	1	1000	1	2	10000000	61444.74592	58.6	498.34667	708	521.66667	619.66667	681	702.33333
5	1	1000	1	5	1048576	66934.40428	63.83	455.94	779	470	663	755	776
5	1	1000	1	5	1048576	64724.91909	61.73	472.35	1061	473	860	1005	1057
5	1	1000	1	5	1048576	62406.39041	59.52	491.43	804	511	596	777	803
5	1	1000	1	5	1048576	64688.57126	61.69333	473.24	881.33333	484.66667	706.33333	845.66667	878.66667
5	1	1000	1	5	5000000	41142.10483	39.24	769.75	5098	507	4895	5047	5097
5	1	1000	1	5	5000000	99186.66931	94.59	289.75	730	257	387	711	722
5	1	1000	1	5	5000000	75030.01201	71.55	402.54	572	405	536	555	569
5	1	1000	1	5	5000000	71786.26205	68.46	487.34667	2133.33333	389.66667	1939.33333	2104.33333	2129.33333
5	1	1000	1	5	10000000	59290.88106	56.54	518.04	934	559	867	921	931
5	1	1000	1	5	10000000	4806.629303	4.58	5442.25	47114	557	30463	38970	46012
5	1	1000	1	5	10000000	3904.907688	3.72	8325.04	28487	7195	20984	27285	28332
5	1	1000	1	5	10000000	22667.47268	21.61333	4761.77667	25511.66667	2770.33333	17438	22392	25091.66667
5	2	100	1	0	1048576	211945.2334	20.21	1346.33	3131	1229	2796	3003	3090
5	2	100	1	0	1048576	426949.0223	40.72	635.27	2447	839	2377	2436	2443
5	2	100	1	0	1048576	480353.5402	45.81	516.6	1456	244	784	816	837
5	2	100	1	0	1048576	373082.5986	35.58	832.73333	2344.66667	770.66667	1985.66667	2085	2123.33333
5	2	100	1	0	5000000	445235.9751	42.46	599.39	1366	629	751	828	886
5	2	100	1	0	5000000	501152.6511	47.79	443.89	1233	456	980	1182	1220
5	2	100	1	0	5000000	486570.6501	46.4	517.44	2157	638	2081	2141	2154
5	2	100	1	0	5000000	477653.0921	45.55	520.24	1585.33333	574.33333	1270.66667	1383.66667	1420
5	2	100	1	0	10000000	611995.104	58.36	348.97	655	467	549	644	654
5	2	100	1	0	10000000	638895.9877	60.93	332.21	791	401	523	740	785
5	2	100	1	0	10000000	644246.8754	61.44	320.72	1152	322	928	1116	1147
5	2	100	1	0	10000000	631712.6557	60.24333	333.96667	866	396.66667	666.66667	833.33333	862
5	2	100	1	2	1048576	593683.2106	56.62	411.48	1323	441	1012	1248	1294
5	2	100	1	2	1048576	548426.0173	52.3	452.29	1150	507	582	1055	1144
5	2	100	1	2	1048576	439444.5421	41.91	611.23	3968	474	3783	3936	3967
5	2	100	1	2	1048576	527184.59	50.27667	491.66667	2147	474	1792.33333	2079.66667	2135
5	2	100	1	2	5000000	733460.4665	69.95	178.96	1074	105	1005	1065	1071
5	2	100	1	2	5000000	610798.925	58.25	379.88	606	441	550	566	580
5	2	100	1	2	5000000	562619.5567	53.66	444.58	637	507	584	597	604
5	2	100	1	2	5000000	635626.316	60.62	334.47333	772.33333	351	713	742.66667	751.66667
5	2	100	1	2	10000000	444286.4759	42.37	575.11	3362	539	3270	3340	3359
5	2	100	1	2	10000000	664275.2757	63.35	319.19	744	385	650	705	713
5	2	100	1	2	10000000	585891.7272	55.87	418.76	1017	435	810	1005	1014
5	2	100	1	2	10000000	564817.8263	53.86333	437.68667	1707.66667	453	1576.66667	1683.33333	1695.33333
5	2	100	1	5	1048576	586510.2639	55.93	421.19	1166	477	981	1152	1165
5	2	100	1	5	1048576	533333.3333	50.86	455.72	1448	977	1365	1410	1428
5	2	100	1	5	1048576	539316.1471	51.43	431.99	1278	478	1234	1267	1275
5	2	100	1	5	1048576	553053.2481	52.74	436.3	1297.33333	644	1193.33333	1276.33333	1289.33333
5	2	100	1	5	5000000	602700.0964	57.48	399.28	601	480	553	590	600
5	2	100	1	5	5000000	512925.7284	48.92	483.73	1482	990	1435	1461	1477
5	2	100	1	5	5000000	520508.0158	49.64	501.4	1898	356	1583	1708	1763
5	2	100	1	5	5000000	545377.9469	52.01333	461.47	1327	608.66667	1190.33333	1253	1280
5	2	100	1	5	10000000	675766.9955	64.45	274.57	551	231	502	529	550
5	2	100	1	5	10000000	586441.4731	55.93	388.41	1158	413	825	1036	1053
5	2	100	1	5	10000000	556173.5261	53.04	445.64	853	512	603	835	852
5	2	100	1	5	10000000	606127.3316	57.80667	369.54	854	385.33333	643.33333	800	818.33333
5	2	500	1	0	1048576	127291.2424	60.7	470.83	1111	482	874	1083	1108
5	2	500	1	0	1048576	125770.3434	59.97	481.45	579	504	555	569	577
5	2	500	1	0	1048576	121359.2233	57.87	496.6	1283	539	1084	1269	1281
5	2	500	1	0	1048576	124806.9363	59.51333	482.96	991	508.33333	837.66667	973.66667	988.66667
5	2	500	1	0	5000000	125502.008	59.84	480.82	871	499	616	827	869
5	2	500	1	0	5000000	102954.8028	49.09	595.69	3076	437	2808	2850	2886
5	2	500	1	0	5000000	8638.114818	4.12	6916.16	69145	966	60133	64412	69074
5	2	500	1	0	5000000	79031.6419	37.68333	2664.22333	24364	634	21185.66667	22696.33333	24276.33333
5	2	500	1	0	10000000	5079.107093	2.42	11784.32	39964	3580	12257	13623	15233
5	2	500	1	0	10000000	5912.681519	2.82	9682.12	31607	9471	24425	26539	27129
5	2	500	1	0	10000000	6351.464648	3.03	9742.3	35059	3784	23476	25301	25941
5	2	500	1	0	10000000	5781.08442	2.75667	10402.91333	35543.33333	5611.66667	20052.66667	21821	22767.66667
5	2	500	1	2	1048576	5792.064871	2.76	10847.99	28925	5480	21350	23647	27890
5	2	500	1	2	1048576	6111.311426	2.91	9971.56	30635	10334	21298	30280	30627
5	2	500	1	2	1048576	6884.065454	3.28	8972.06	36712	2806	13685	19625	19708
5	2	500	1	2	1048576	6262.48058	2.98333	9930.53667	32090.66667	6206.66667	18777.66667	24517.33333	26075
5	2	500	1	2	5000000	85557.8371	40.8	734.14	5446	707	5250	5434	5444
