Replication Factor	Partition	Message Size	Acks	Batch Size	Linger ms	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	5	1000	-1	500000	5	70274.15251	67.01667	424.94667	800	428	639.33333	754.33333	770
2	1	100	-1	16384	0	283623.5748	27.05	1015.06	3441	693	2407	3223	3421
2	1	100	-1	16384	0	421407.5011	40.19	663.31	997	641	862	969	990
2	1	100	-1	16384	0	421017.1775	40.15	665.82	1672	595	1495	1657	1670
2	1	100	-1	16384	0	375349.4178	35.79667	781.39667	2036.66667	643	1588	1949.66667	2027
2	1	100	-1	16384	2	485436.8932	46.29	568.58	750	570	712	735	747
2	1	100	-1	16384	2	436071.8646	41.59	638.79	1339	602	1238	1327	1330
2	1	100	-1	16384	2	445831.4757	42.52	624.52	1331	600	1243	1315	1330
2	1	100	-1	16384	2	455780.0779	43.46667	610.63	1140	590.66667	1064.33333	1125.66667	1135.66667
2	1	100	-1	16384	5	441696.1131	42.12	608.5	1330	573	1012	1327	1329
2	1	100	-1	16384	5	448470.7149	42.77	619.02	1260	599	1216	1238	1259
2	1	100	-1	16384	5	423083.4321	40.35	640.45	1350	583	1288	1344	1349
2	1	100	-1	16384	5	437750.0867	41.74667	622.65667	1313.33333	585	1172	1303	1312.33333
2	1	100	-1	200000	0	659630.6069	62.91	331.44	1220	326	742	1201	1208
2	1	100	-1	200000	0	372051.4919	35.48	707.41	1088	751	1027	1052	1081
2	1	100	-1	200000	0	243451.1637	23.22	1142.35	8831	913	8348	8770	8830
2	1	100	-1	200000	0	425044.4208	40.53667	727.06667	3713	663.33333	3372.33333	3674.33333	3706.33333
2	1	100	-1	200000	2	399840.064	38.13	641.97	1557	636	1237	1501	1553
2	1	100	-1	200000	2	290107.3397	27.67	977.64	2910	934	2608	2838	2892
2	1	100	-1	200000	2	337495.7813	32.19	825.97	1237	905	935	1150	1233
2	1	100	-1	200000	2	342481.0617	32.66333	815.19333	1901.33333	825	1593.33333	1829.66667	1892.66667
2	1	100	-1	200000	5	263601.8558	25.14	1071.86	4981	909	4637	4892	4971
2	1	100	-1	200000	5	349650.3497	33.35	779.56	1155	902	936	1107	1146
2	1	100	-1	200000	5	269251.4809	25.68	1043.52	3982	900	3725	3941	3976
2	1	100	-1	200000	5	294167.8954	28.05667	964.98	3372.66667	903.66667	3099.33333	3313.33333	3364.33333
2	1	100	-1	500000	0	332247.9899	31.69	802.82	1761	907	1385	1647	1753
2	1	100	-1	500000	0	301659.1252	28.77	915.63	1948	891	1387	1870	1943
2	1	100	-1	500000	0	312539.0674	29.81	876.08	1618	902	1253	1516	1600
2	1	100	-1	500000	0	315482.0608	30.09	864.84333	1775.66667	900	1341.66667	1677.66667	1765.33333
2	1	100	-1	500000	2	272851.296	26.02	1039.5	4422	869	4183	4382	4414
2	1	100	-1	500000	2	341740.1408	32.59	796.68	1304	882	1156	1252	1288
2	1	100	-1	500000	2	292585.874	27.9	944.78	2033	889	1843	2006	2023
2	1	100	-1	500000	2	302392.4369	28.83667	926.98667	2586.33333	880	2394	2546.66667	2575
2	1	100	-1	500000	5	302334.0186	28.83	921.12	1723	902	1201	1555	1670
2	1	100	-1	500000	5	262246.9317	25.01	1066.08	7303	835	6932	7205	7291
2	1	100	-1	500000	5	324506.7497	30.95	843.07	1848	857	1174	1687	1841
2	1	100	-1	500000	5	296362.5667	28.26333	943.42333	3624.66667	864.66667	3102.33333	3482.33333	3600.66667
2	1	500	-1	16384	0	63031.83108	30.06	958.2	2501	867	2380	2404	2485
2	1	500	-1	16384	0	66198.86138	31.57	941.47	1468	914	1295	1434	1459
2	1	500	-1	16384	0	64758.45098	30.88	954.51	1285	1027	1188	1237	1273
2	1	500	-1	16384	0	64663.04781	30.83667	951.39333	1751.33333	936	1621	1691.66667	1739
2	1	500	-1	16384	2	60716.45416	28.95	1029.28	2756	965	2540	2725	2753
2	1	500	-1	16384	2	53171.69139	25.35	1163.47	7895	790	7488	7784	7886
2	1	500	-1	16384	2	75261.53383	35.89	801.55	1455	678	1357	1416	1444
2	1	500	-1	16384	2	63049.89313	30.06333	998.1	4035.33333	811	3795	3975	4027.66667
2	1	500	-1	16384	5	53248.13631	25.39	1122.29	3520	1023	3327	3485	3507
2	1	500	-1	16384	5	65184.7989	31.08	953.23	1833	991	1350	1643	1811
2	1	500	-1	16384	5	55500.0555	26.46	1131.73	4107	935	3921	4051	4099
2	1	500	-1	16384	5	57977.66357	27.64333	1069.08333	3153.33333	983	2866	3059.66667	3139
2	1	500	-1	200000	0	55580.25789	26.5	1123.49	4207	998	3938	4114	4182
2	1	500	-1	200000	0	57816.83626	27.57	1089.97	5547	842	5178	5457	5541
2	1	500	-1	200000	0	77814.95604	37.11	778.51	1142	840	1113	1127	1138
2	1	500	-1	200000	0	63737.35006	30.39333	997.32333	3632	893.33333	3409.66667	3566	3620.33333
2	1	500	-1	200000	2	51754.47676	24.68	1092.62	4506	1119	1186	4411	4486
2	1	500	-1	200000	2	70363.07346	33.55	865.77	1205	892	1172	1184	1189
2	1	500	-1	200000	2	58844.29799	28.06	1055.41	2757	1021	2508	2694	2738
2	1	500	-1	200000	2	60320.61607	28.76333	1004.6	2822.66667	1010.66667	1622	2763	2804.33333
2	1	500	-1	200000	5	59898.17311	28.56	1030.8	1744	1164	1249	1600	1722
2	1	500	-1	200000	5	58937.93835	28.1	1043.08	1719	1182	1404	1702	1718
2	1	500	-1	200000	5	59445.96362	28.35	1049.14	4302	902	4165	4267	4295
2	1	500	-1	200000	5	59427.35836	28.33667	1041.00667	2588.33333	1082.66667	2272.66667	2523	2578.33333
2	1	500	-1	500000	0	62715.58482	29.91	987.45	2343	910	2162	2302	2323
2	1	500	-1	500000	0	53873.50501	25.69	1163.22	3085	902	2930	3032	3072
2	1	500	-1	500000	0	72343.19612	34.5	846.47	1487	905	1156	1432	1466
2	1	500	-1	500000	0	62977.42865	30.03333	999.04667	2305	905.66667	2082.66667	2255.33333	2287
2	1	500	-1	500000	2	51240.0082	24.43	1239.88	10371	607	9809	10237	10347
2	1	500	-1	500000	2	74183.97626	35.37	821.85	1476	901	1212	1387	1457
2	1	500	-1	500000	2	60830.95079	29.01	1023.66	3382	906	3208	3323	3349
2	1	500	-1	500000	2	62084.97842	29.60333	1028.46333	5076.33333	804.66667	4743	4982.33333	5051
2	1	500	-1	500000	5	63327.2117	30.2	977.28	1220	926	1182	1196	1214
2	1	500	-1	500000	5	59262.77113	28.26	1055.33	3223	903	3078	3174	3201
2	1	500	-1	500000	5	62758.88038	29.93	981.9	1309	1083	1198	1261	1296
2	1	500	-1	500000	5	61782.9544	29.46333	1004.83667	1917.33333	970.66667	1819.33333	1877	1903.66667
2	1	1000	-1	16384	0	25807.78363	24.61	1218.4	5544	1037	4885	5497	5542
2	1	1000	-1	16384	0	35806.35921	34.15	856.45	1343	869	1218	1325	1342
2	1	1000	-1	16384	0	28181.7157	26.88	1125.06	3203	950	2707	3046	3184
2	1	1000	-1	16384	0	29931.95285	28.54667	1066.63667	3363.33333	952	2936.66667	3289.33333	3356
2	1	1000	-1	16384	2	32351.98965	30.85	960.52	1329	972	1229	1296	1315
2	1	1000	-1	16384	2	26904.8644	25.66	1093.04	3257	1124	1560	3153	3228
2	1	1000	-1	16384	2	33051.29561	31.52	945.53	1442	932	1265	1415	1434
2	1	1000	-1	16384	2	30769.38322	29.34333	999.69667	2009.33333	1009.33333	1351.33333	1954.66667	1992.33333
2	1	1000	-1	16384	5	28486.78213	27.17	1103.5	1723	1159	1527	1652	1707
2	1	1000	-1	16384	5	26126.03198	24.92	1190.39	2342	1219	2102	2282	2328
2	1	1000	-1	16384	5	28067.81183	26.77	1111.73	2055	1219	1687	1982	2054
2	1	1000	-1	16384	5	27560.20865	26.28667	1135.20667	2040	1199	1772	1972	2029.66667
2	1	1000	-1	200000	0	27493.67645	26.22	1144.46	4215	934	3956	4147	4202
2	1	1000	-1	200000	0	32855.82862	31.33	956.51	1241	938	1211	1221	1232
2	1	1000	-1	200000	0	43290.04329	41.28	727.68	4446	482	4210	4395	4442
2	1	1000	-1	200000	0	34546.51612	32.94333	942.88333	3300.66667	784.66667	3125.66667	3254.33333	3292
2	1	1000	-1	200000	2	65436.4612	62.41	464.33	697	442	645	660	690
2	1	1000	-1	200000	2	51583.61704	49.19	602.32	1834	600	1678	1816	1828
2	1	1000	-1	200000	2	53475.93583	51	577.45	1658	594	1628	1641	1653
2	1	1000	-1	200000	2	56832.00469	54.2	548.03333	1396.33333	545.33333	1317	1372.33333	1390.33333
2	1	1000	-1	200000	5	61819.98022	58.96	499.02	735	578	599	706	731
2	1	1000	-1	200000	5	57650.17872	54.98	539.21	1605	553	1459	1562	1589
2	1	1000	-1	200000	5	60709.08208	57.9	506.15	725	565	582	669	718
2	1	1000	-1	200000	5	60059.747	57.28	514.79333	1021.66667	565.33333	880	979	1012.66667
2	1	1000	-1	500000	0	57110.22273	54.46	540.33	750	568	585	715	736
2	1	1000	-1	500000	0	37855.84494	36.1	846.64	4861	565	4555	4790	4841
2	1	1000	-1	500000	0	78690.58861	75.05	383.1	663	379	573	622	649
2	1	1000	-1	500000	0	57885.55209	55.20333	590.02333	2091.33333	504	1904.33333	2042.33333	2075.33333
2	1	1000	-1	500000	2	51980.45535	49.57	563.31	2856	561	2754	2819	2846
2	1	1000	-1	500000	2	65248.59715	62.23	467.88	1157	475	853	1099	1151
2	1	1000	-1	500000	2	60291.81237	57.5	509.72	1448	558	1144	1377	1430
2	1	1000	-1	500000	2	59173.62163	56.43333	513.63667	1820.33333	531.33333	1583.66667	1765	1809
2	1	1000	-1	500000	5	58126.01721	55.43	532.93	1289	561	908	1270	1283
2	1	1000	-1	500000	5	52339.57919	49.91	598.55	1676	561	1412	1610	1665
2	1	1000	-1	500000	5	57155.92135	54.51	536.4	1092	561	1000	1068	1070
2	1	1000	-1	500000	5	55873.83925	53.28333	555.96	1352.33333	561	1106.66667	1316	1339.33333
2	2	100	-1	16384	0	97625.74196	9.31	1074.91	37950	4	5416	5960	6150
2	2	100	-1	16384	0	582614.7751	55.56	454.9	824	530	734	789	817
2	2	100	-1	16384	0	517866.3905	49.39	523.36	1156	389	872	956	987
2	2	100	-1	16384	0	399368.9692	38.08667	684.39	13310	307.66667	2340.66667	2568.33333	2651.33333
2	2	100	-1	16384	2	572344.3223	54.58	459.18	1126	583	1089	1108	1119
2	2	100	-1	16384	2	627037.8731	59.8	431	746	417	615	702	711
2	2	100	-1	16384	2	584043.9201	55.7	463.19	852	408	781	812	818
2	2	100	-1	16384	2	594475.3718	56.69333	451.12333	908	469.33333	828.33333	874	882.66667
2	2	100	-1	16384	5	551207.1436	52.57	496.72	1123	380	928	1022	1024
2	2	100	-1	16384	5	556730.8763	53.09	480.87	1723	632	1636	1707	1721
2	2	100	-1	16384	5	627273.8678	59.82	424.7	746	408	697	734	745
2	2	100	-1	16384	5	578403.9626	55.16	467.43	1197.33333	473.33333	1087	1154.33333	1163.33333
2	2	100	-1	200000	0	1200192.031	114.46	4.69	138	4	9	18	32
2	2	100	-1	200000	0	1182872.013	112.81	19.55	240	3	178	218	240
2	2	100	-1	200000	0	1203079.885	114.73	4.8	140	4	9	24	53
2	2	100	-1	200000	0	1195381.309	114	9.68	172.66667	3.66667	65.33333	86.66667	108.33333
2	2	100	-1	200000	2	841750.8418	80.28	158.33	884	67	648	823	881
2	2	100	-1	200000	2	535963.1257	51.11	405.6	866	584	820	836	850
2	2	100	-1	200000	2	468120.9625	44.64	544.71	900	646	721	860	896
2	2	100	-1	200000	2	615278.31	58.67667	369.54667	883.33333	432.33333	729.66667	839.66667	875.66667
2	2	100	-1	200000	5	331016.2198	31.57	774.72	8341	339	6669	6941	7011
2	2	100	-1	200000	5	773156.0229	73.73	158.58	603	129	509	561	598
2	2	100	-1	200000	5	551876.3797	52.63	436.02	663	510	601	612	640
2	2	100	-1	200000	5	552016.2075	52.64333	456.44	3202.33333	326	2593	2704.66667	2749.66667
2	2	100	-1	500000	0	489859.9001	46.72	452.52	1743	479	1642	1711	1727
2	2	100	-1	500000	0	374953.1309	35.76	657.66	6837	74	4528	4753	4818
2	2	100	-1	500000	0	725794.7452	69.22	226.05	551	157	528	538	542
2	2	100	-1	500000	0	530202.5921	50.56667	445.41	3043.66667	236.66667	2232.66667	2334	2362.33333
2	2	100	-1	500000	2	545613.2693	52.03	430.73	802	529	635	775	797
2	2	100	-1	500000	2	516049.1279	49.21	471.48	1476	534	1071	1395	1471
2	2	100	-1	500000	2	401703.2217	38.31	614.54	4675	63	594	606	629
2	2	100	-1	500000	2	487788.5396	46.51667	505.58333	2317.66667	375.33333	766.66667	925.33333	965.66667
2	2	100	-1	500000	5	556111.6672	53.03	415.24	1625	456	1565	1587	1602
2	2	100	-1	500000	5	551815.4729	52.63	434.66	648	529	586	613	642
2	2	100	-1	500000	5	537287.7713	51.24	478.68	1364	535	1015	1295	1362
2	2	100	-1	500000	5	548404.9705	52.3	442.86	1212.33333	506.66667	1055.33333	1165	1202
2	2	500	-1	16384	0	82651.4588	39.41	742.5	2996	9	2941	2978	2994
2	2	500	-1	16384	0	164934.8507	78.65	358.7	554	293	490	506	516
2	2	500	-1	16384	0	111582.2361	53.21	542.4	1013	504	589	599	605
2	2	500	-1	16384	0	119722.8486	57.09	547.86667	1521	268.66667	1340	1361	1371.66667
2	2	500	-1	16384	2	134156.1578	63.97	437.92	935	373	864	916	932
2	2	500	-1	16384	2	70977.35822	33.84	885.14	7853	421	3608	3642	3736
2	2	500	-1	16384	2	147102.0889	70.14	413.22	1171	308	1082	1117	1120
2	2	500	-1	16384	2	117411.8683	55.98333	578.76	3319.66667	367.33333	1851.33333	1891.66667	1929.33333
2	2	500	-1	16384	5	114955.742	54.82	523	1088	633	1062	1074	1086
2	2	500	-1	16384	5	111619.6004	53.22	554.82	1325	469	953	1276	1322
2	2	500	-1	16384	5	79447.04854	37.88	775.81	4013	525	1988	2147	2188
2	2	500	-1	16384	5	102007.4637	48.64	617.87667	2142	542.33333	1334.33333	1499	1532
2	2	500	-1	200000	0	136612.0219	65.14	437.2	1560	353	1175	1429	1458
2	2	500	-1	200000	0	102595.6705	48.92	579.46	774	650	740	755	769
2	2	500	-1	200000	0	104177.5185	49.68	579.97	1480	627	1097	1397	1441
2	2	500	-1	200000	0	114461.7369	54.58	532.21	1271.33333	543.33333	1004	1193.66667	1222.66667
2	2	500	-1	200000	2	98902.18574	47.16	608.86	1036	733	769	993	1033
2	2	500	-1	200000	2	103199.1744	49.21	583.71	1590	618	1188	1488	1558
2	2	500	-1	200000	2	101153.1459	48.23	594.47	1266	628	901	1143	1209
2	2	500	-1	200000	2	101084.8353	48.2	595.68	1297.33333	659.66667	952.66667	1208	1266.66667
2	2	500	-1	200000	5	102732.6895	48.99	542.49	1503	564	677	694	1490
2	2	500	-1	200000	5	117980.1793	56.26	508.09	982	557	791	963	981
2	2	500	-1	200000	5	104504.1279	49.83	557.91	1741	1176	1259	1664	1724
2	2	500	-1	200000	5	108405.6656	51.69333	536.16333	1408.66667	765.66667	909	1107	1398.33333
2	2	500	-1	500000	0	110192.8375	52.54	541.33	941	543	807	916	919
2	2	500	-1	500000	0	111969.5443	53.39	531.24	1352	569	1071	1293	1348
2	2	500	-1	500000	0	106700.8109	50.88	543.22	1636	1147	1264	1550	1604
2	2	500	-1	500000	0	109621.0642	52.27	538.59667	1309.66667	753	1047.33333	1253	1290.33333
2	2	500	-1	500000	2	115194.1021	54.93	518.59	637	552	577	604	625
2	2	500	-1	500000	2	109805.644	52.36	538.6	1217	558	978	1162	1207
2	2	500	-1	500000	2	87565.67426	41.75	680.03	3644	514	1986	2019	2036
2	2	500	-1	500000	2	104188.4734	49.68	579.07333	1832.66667	541.33333	1180.33333	1261.66667	1289.33333
2	2	500	-1	500000	5	131475.1512	62.69	449.62	852	479	625	823	846
2	2	500	-1	500000	5	96366.9654	45.95	614.28	2705	528	2666	2687	2698
2	2	500	-1	500000	5	107828.3373	51.42	558.58	2016	519	1953	1997	2005
2	2	500	-1	500000	5	111890.1513	53.35333	540.82667	1857.66667	508.66667	1748	1835.66667	1849.66667
2	2	1000	-1	16384	0	54300.60817	51.79	556.57	1256	475	1189	1240	1254
2	2	1000	-1	16384	0	52543.08533	50.11	577.79	967	481	922	946	963
2	2	1000	-1	16384	0	38913.53413	37.11	787.09	5669	428	5658	5665	5668
2	2	1000	-1	16384	0	48585.74254	46.33667	640.48333	2630.66667	461.33333	2589.66667	2617	2628.33333
2	2	1000	-1	16384	2	73529.41177	70.12	417.46	1224	319	1154	1188	1218
2	2	1000	-1	16384	2	79289.56549	75.62	381.2	588	424	504	554	583
2	2	1000	-1	16384	2	81980.65257	78.18	369.44	835	360	689	807	835
2	2	1000	-1	16384	2	78266.54327	74.64	389.36667	882.33333	367.66667	782.33333	849.66667	878.66667
2	2	1000	-1	16384	5	51937.25979	49.53	583.97	1946	494	1729	1786	1931
2	2	1000	-1	16384	5	49470.6639	47.18	619.75	1245	638	890	1126	1233
2	2	1000	-1	16384	5	39831.11607	37.99	740.34	1977	604	1876	1936	1973
2	2	1000	-1	16384	5	47079.67992	44.9	648.02	1722.66667	578.66667	1498.33333	1616	1712.33333
2	2	1000	-1	200000	0	59937.66483	57.16	507.5	1048	523	776	988	1042
2	2	1000	-1	200000	0	53533.19058	51.05	573.12	1128	619	706	1053	1124
2	2	1000	-1	200000	0	51610.23947	49.22	606.41	1328	639	1050	1256	1322
2	2	1000	-1	200000	0	55027.03163	52.47667	562.34333	1168	593.66667	844	1099	1162.66667
2	2	1000	-1	200000	2	51240.0082	48.87	600.23	1211	645	832	1147	1186
2	2	1000	-1	200000	2	51282.05128	48.91	599.3	884	644	813	871	883
2	2	1000	-1	200000	2	50844.01058	48.49	612.57	1339	658	1208	1303	1333
2	2	1000	-1	200000	2	51122.02335	48.75667	604.03333	1144.66667	649	951	1107	1134
2	2	1000	-1	200000	5	47537.55467	45.34	648.83	3385	558	2032	3312	3359
2	2	1000	-1	200000	5	64716.54155	61.72	468.71	1010	487	708	932	984
2	2	1000	-1	200000	5	54531.57378	52.01	552.7	1350	549	1123	1262	1346
2	2	1000	-1	200000	5	55595.22333	53.02333	556.74667	1915	531.33333	1287.66667	1835.33333	1896.33333
2	2	1000	-1	500000	0	59559.26146	56.8	510.17	1212	508	749	1124	1196
2	2	1000	-1	500000	0	55947.18586	53.36	545.61	942	585	650	837	913
2	2	1000	-1	500000	0	56350.72692	53.74	542.52	1024	598	729	956	1000
2	2	1000	-1	500000	0	57285.72475	54.63333	532.76667	1059.33333	563.66667	709.33333	972.33333	1036.33333
2	2	1000	-1	500000	2	56446.15037	53.83	539.85	773	586	630	648	737
2	2	1000	-1	500000	2	55580.25789	53.01	546.72	1454	516	1044	1330	1446
2	2	1000	-1	500000	2	55822.26192	53.24	551.99	885	601	640	802	840
2	2	1000	-1	500000	2	55949.55673	53.36	546.18667	1037.33333	567.66667	771.33333	926.66667	1007.66667
2	2	1000	-1	500000	5	53867.70093	51.37	567.72	750	615	640	714	746
2	2	1000	-1	500000	5	54890.76737	52.35	558.62	1430	585	1067	1355	1414
2	2	1000	-1	500000	5	55753.79126	53.17	550.16	1244	539	875	1170	1236
2	2	1000	-1	500000	5	54837.41985	52.29667	558.83333	1141.33333	579.66667	860.66667	1079.66667	1132
2	5	100	-1	16384	0	139427.2329	13.3	487.27	26843	89	343	569	620
2	5	100	-1	16384	0	700280.112	66.78	310.47	679	445	636	662	678
2	5	100	-1	16384	0	695894.2241	66.37	337.2	656	505	642	651	655
2	5	100	-1	16384	0	511867.1897	48.81667	378.31333	9392.66667	346.33333	540.33333	627.33333	651
2	5	100	-1	16384	2	618735.305	59.01	437.86	1202	570	1179	1185	1200
2	5	100	-1	16384	2	631951.4661	60.27	386.11	1014	513	856	995	1005
2	5	100	-1	16384	2	687096.3309	65.53	341.96	652	347	419	438	461
2	5	100	-1	16384	2	645927.7007	61.60333	388.64333	956	476.66667	818	872.66667	888.66667
2	5	100	-1	16384	5	650956.9067	62.08	400.49	852	576	826	844	851
2	5	100	-1	16384	5	731743.0119	69.78	361.47	780	538	745	761	776
2	5	100	-1	16384	5	578235.2261	55.14	450.2	1398	40	284	350	383
2	5	100	-1	16384	5	653645.0482	62.33333	404.05333	1010	384.66667	618.33333	651.66667	670
2	5	100	-1	200000	0	786039.9308	74.96	160.94	2501	10	2378	2488	2498
2	5	100	-1	200000	0	838504.1087	79.97	151.27	754	129	722	735	745
2	5	100	-1	200000	0	685400.9596	65.36	279.81	1465	506	1180	1395	1456
2	5	100	-1	200000	0	769981.6664	73.43	197.34	1573.33333	215	1426.66667	1539.33333	1566.33333
2	5	100	-1	200000	2	514509.1583	49.07	450.29	1219	933	1183	1201	1205
2	5	100	-1	200000	2	434367.1271	41.42	564.76	1792	2	42	75	89
2	5	100	-1	200000	2	458295.1421	43.71	540.26	1230	2	43	72	87
2	5	100	-1	200000	2	469057.1425	44.73333	518.43667	1413.66667	312.33333	422.66667	449.33333	460.33333
2	5	100	-1	200000	5	553587.2454	52.79	425.17	1084	5	32	139	157
2	5	100	-1	200000	5	571428.5714	54.5	405.1	1089	789	982	1073	1085
2	5	100	-1	200000	5	586372.6985	55.92	389.41	1134	740	997	1119	1130
2	5	100	-1	200000	5	570462.8384	54.40333	406.56	1102.33333	511.33333	670.33333	777	790.66667
2	5	100	-1	500000	0	565738.8549	53.95	333.4	2468	60	120	186	316
2	5	100	-1	500000	0	413018.338	39.39	516.14	7561	1389	4944	7507	7548
2	5	100	-1	500000	0	934404.7842	89.11	56.58	1189	5	17	37	43
2	5	100	-1	500000	0	637720.659	60.81667	302.04	3739.33333	484.66667	1693.66667	2576.66667	2635.66667
2	5	100	-1	500000	2	452202.2248	43.13	505.78	3585	75	137	174	191
2	5	100	-1	500000	2	453844.0592	43.28	511.94	3218	3	206	240	253
2	5	100	-1	500000	2	439560.4396	41.92	535.64	3437	2800	3323	3393	3419
2	5	100	-1	500000	2	448535.5745	42.77667	517.78667	3413.33333	959.33333	1222	1269	1287.66667
2	5	100	-1	500000	5	481974.1662	45.96	488.74	2985	6	84	115	188
2	5	100	-1	500000	5	544010.445	51.88	410.89	2829	74	258	295	431
2	5	100	-1	500000	5	578904.7123	55.21	375.41	2674	1875	2406	2602	2638
2	5	100	-1	500000	5	534963.1078	51.01667	425.01333	2829.33333	651.66667	916	1004	1085.66667
2	5	500	-1	16384	0	124084.8741	59.17	492.21	1440	432	1295	1354	1424
2	5	500	-1	16384	0	132240.1481	63.06	447.72	1478	376	1166	1446	1472
2	5	500	-1	16384	0	116482.2365	55.54	510.03	2325	385	1877	2313	2323
2	5	500	-1	16384	0	124269.0862	59.25667	483.32	1747.66667	397.66667	1446	1704.33333	1739.66667
2	5	500	-1	16384	2	119374.4777	56.92	489.9	1260	376	1150	1238	1250
2	5	500	-1	16384	2	94295.1438	44.96	635.54	1914	666	1293	1833	1908
2	5	500	-1	16384	2	97181.72984	46.34	611.37	1376	669	1302	1355	1367
2	5	500	-1	16384	2	103617.1171	49.40667	578.93667	1516.66667	570.33333	1248.33333	1475.33333	1508.33333
2	5	500	-1	16384	5	97484.88984	46.48	629.69	1652	643	1398	1614	1648
2	5	500	-1	16384	5	95538.35865	45.56	641.82	1941	543	1760	1869	1882
2	5	500	-1	16384	5	97399.43508	46.44	608.4	2178	590	1594	2128	2164
2	5	500	-1	16384	5	96807.56119	46.16	626.63667	1923.66667	592	1584	1870.33333	1898
2	5	500	-1	200000	0	150897.8422	71.95	362.89	894	278	786	839	887
2	5	500	-1	200000	0	119588.6152	57.02	465.26	1016	525	912	949	998
2	5	500	-1	200000	0	114168.2841	54.44	485.85	1080	571	939	976	1068
2	5	500	-1	200000	0	128218.2471	61.13667	438	996.66667	458	879	921.33333	984.33333
2	5	500	-1	200000	2	78167.74799	37.27	717.42	4717	715	3634	4553	4683
2	5	500	-1	200000	2	143926.3097	68.63	375.04	1158	225	1066	1144	1152
2	5	500	-1	200000	2	105607.7727	50.36	542.54	1880	535	1268	1803	1852
2	5	500	-1	200000	2	109233.9435	52.08667	545	2585	491.66667	1989.33333	2500	2562.33333
2	5	500	-1	200000	5	94741.82852	45.18	619.93	1319	778	1275	1287	1301
2	5	500	-1	200000	5	90735.86789	43.27	652.35	2450	782	2302	2405	2439
2	5	500	-1	200000	5	107979.6998	51.49	534.91	1372	635	1113	1273	1345
2	5	500	-1	200000	5	97819.13207	46.64667	602.39667	1713.66667	731.66667	1563.33333	1655	1695
2	5	500	-1	500000	0	113122.1719	53.94	446.03	2511	59	2199	2309	2436
2	5	500	-1	500000	0	118906.0642	56.7	423.5	2363	64	2147	2262	2346
2	5	500	-1	500000	0	123213.4056	58.75	428.76	2982	132	1980	2561	2822
2	5	500	-1	500000	0	118413.8806	56.46333	432.76333	2618.66667	85	2108.66667	2377.33333	2534.66667
2	5	500	-1	500000	2	121728.5453	58.04	448.33	2590	66	2336	2399	2584
2	5	500	-1	500000	2	121966.0934	58.16	453.85	2504	74	2287	2354	2485
2	5	500	-1	500000	2	56834.32793	27.1	1062.35	13548	51	8297	12651	13519
2	5	500	-1	500000	2	100176.3222	47.76667	654.84333	6214	63.66667	4306.66667	5801.33333	6196
2	5	500	-1	500000	5	317158.262	151.23	143.36	1135	18	829	1067	1130
2	5	500	-1	500000	5	154774.8027	73.8	336.78	2297	45	1916	2202	2276
2	5	500	-1	500000	5	99960.01599	47.66	552.25	3424	72	3055	3317	3383
2	5	500	-1	500000	5	190631.0269	90.89667	344.13	2285.33333	45	1933.33333	2195.33333	2263
2	5	1000	-1	16384	0	49509.85246	47.22	611.38	1677	671	1260	1631	1675
2	5	1000	-1	16384	0	46576.61854	44.42	650.93	1528	664	1481	1500	1522
