Replication Factor	Partition	Message Size	Acks	Batch Size	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	2	500	0	200000	1048576	27209.40357	12.97	2171.14	10436	556	3829	4176	4346
5	2	500	0	200000	1048576	20450.73418	9.75	3118.67	13258	2047	5208	6027	8684
5	2	500	0	200000	1048576	22847.10793	10.89333	2680.19	14157	1270	4244.66667	4778.33333	5780.33333
5	2	500	0	200000	5000000	20769.72605	9.9	2822.4	12531	1150	11538	12421	12491
5	2	500	0	200000	5000000	14540.16721	6.93	4233.17	21496	4731	18077	18831	18896
5	2	500	0	200000	5000000	22449.20867	10.7	2811.3	12930	572	2523	2936	3082
5	2	500	0	200000	5000000	19253.03397	9.17667	3288.95667	15652.33333	2151	10712.66667	11396	11489.66667
5	2	500	0	200000	10000000	22982.69403	10.96	2563.09	11987	2257	10876	11805	11982
5	2	500	0	200000	10000000	14140.47144	6.74	4375.63	22755	714	21069	22366	22723
5	2	500	0	200000	10000000	21257.14772	10.14	2852.05	12889	6329	11463	12117	12673
5	2	500	0	200000	10000000	19460.1044	9.28	3263.59	15877	3100	14469.33333	15429.33333	15792.66667
5	2	500	0	500000	1048576	16375.72463	7.81	3740.24	20289	1568	5908	14498	17010
5	2	500	0	500000	1048576	26947.64073	12.85	2353.46	14411	445	3560	5278	7330
5	2	500	0	500000	1048576	23449.4079	11.18	2558.05	11655	387	1276	1670	1847
5	2	500	0	500000	1048576	22257.59109	10.61333	2883.91667	15451.66667	800	3581.33333	7148.66667	8729
5	2	500	0	500000	5000000	25041.31818	11.94	2439.06	8624	2878	7444	8293	8609
5	2	500	0	500000	5000000	24628.11546	11.74	1992.75	17360	582	13726	15809	15886
5	2	500	0	500000	5000000	19324.79178	9.21	3161.67	16256	1145	4426	4803	9577
5	2	500	0	500000	5000000	22998.07514	10.96333	2531.16	14080	1535	8532	9635	11357.33333
5	2	500	0	500000	10000000	26158.15219	12.47	2204.36	7644	1683	6582	7195	7514
5	2	500	0	500000	10000000	20009.20423	9.54	3197.98	26063	878	4105	4704	4738
5	2	500	0	500000	10000000	72332.73056	34.49	793.24	3399	5	356	392	426
5	2	500	0	500000	10000000	39500.02899	18.83333	2065.19333	12368.66667	855.33333	3681	4097	4226
5	2	1000	0	16384	1048576	52029.13632	49.62	580.1	1267	503	989	1107	1219
5	2	1000	0	16384	1048576	3889.022844	3.71	7849.9	49727	275	41780	49599	49723
5	2	1000	0	16384	1048576	19220.41977	18.33	1681.28	13382	172	10854	12572	13258
5	2	1000	0	16384	1048576	25046.19298	23.88667	3370.42667	21458.66667	316.66667	17874.33333	21092.66667	21400
5	2	1000	0	16384	5000000	94750.80538	90.36	296.52	819	187	723	772	814
5	2	1000	0	16384	5000000	29897.15379	28.51	1056.81	8803	695	7761	8673	8789
5	2	1000	0	16384	5000000	94126.50602	89.77	312.01	730	306	609	677	723
5	2	1000	0	16384	5000000	72924.82173	69.54667	555.11333	3450.66667	396	3031	3374	3442
5	2	1000	0	16384	10000000	66533.59947	63.45	454.76	666	473	582	634	664
5	2	1000	0	16384	10000000	63195.14661	60.27	482.1	1292	496	980	1221	1287
5	2	1000	0	16384	10000000	58011.37023	55.32	524.31	713	555	614	646	703
5	2	1000	0	16384	10000000	62580.03877	59.68	487.05667	890.33333	508	725.33333	833.66667	884.66667
5	2	1000	0	200000	1048576	53885.11693	51.39	565.27	979	564	817	931	944
5	2	1000	0	200000	1048576	55897.14925	53.31	546.71	1082	537	867	1037	1060
5	2	1000	0	200000	1048576	61858.22096	58.99	488.06	723	515	599	670	720
5	2	1000	0	200000	1048576	57213.49571	54.56333	533.34667	928	538.66667	761	879.33333	908
5	2	1000	0	200000	5000000	55132.87022	52.58	530.44	1322	501	684	1270	1292
5	2	1000	0	200000	5000000	61057.51618	58.23	496.27	701	518	618	672	699
5	2	1000	0	200000	5000000	57663.47595	54.99	518.08	898	515	761	849	893
5	2	1000	0	200000	5000000	57951.28745	55.26667	514.93	973.66667	511.33333	687.66667	930.33333	961.33333
5	2	1000	0	200000	10000000	62586.05583	59.69	486.13	776	505	612	721	743
5	2	1000	0	200000	10000000	58733.7014	56.01	522.18	1091	518	1012	1066	1085
5	2	1000	0	200000	10000000	56344.37683	53.73	534.37	1480	475	1014	1442	1476
5	2	1000	0	200000	10000000	59221.37802	56.47667	514.22667	1115.66667	499.33333	879.33333	1076.33333	1101.33333
5	2	1000	0	500000	1048576	47719.03035	45.51	632.56	1834	555	1295	1754	1827
5	2	1000	0	500000	1048576	36916.71589	35.21	863.92	5830	579	3308	5736	5803
5	2	1000	0	500000	1048576	90334.23668	86.15	309.75	747	263	643	727	737
5	2	1000	0	500000	1048576	58323.32764	55.62333	602.07667	2803.66667	465.66667	1748.66667	2739	2789
5	2	1000	0	500000	5000000	48880.63349	46.62	629.21	1109	656	929	1058	1101
5	2	1000	0	500000	5000000	48557.83238	46.31	624.87	3330	472	2460	3256	3325
5	2	1000	0	500000	5000000	54094.9908	51.59	559.77	2461	443	1753	2366	2444
5	2	1000	0	500000	5000000	50511.15222	48.17333	604.61667	2300	523.66667	1714	2226.66667	2290
5	2	1000	0	500000	10000000	6906.45892	6.59	4649.09	62769	589	38881	61729	61905
5	2	1000	0	500000	10000000	8785.030308	8.38	3494.47	11529	2623	9761	10689	11399
5	2	1000	0	500000	10000000	12738.52896	12.15	2541.39	23897	760	17622	23737	23892
5	2	1000	0	500000	10000000	9476.67273	9.04	3561.65	32731.66667	1324	22088	32051.66667	32398.66667
5	5	100	0	16384	1048576	160895.8682	15.34	932.79	2817	575	2538	2746	2796
5	5	100	0	16384	1048576	352137.4745	33.58	582.3	2338	666	1193	1358	1384
5	5	100	0	16384	1048576	439367.3111	41.9	432.35	1442	772	1348	1421	1436
5	5	100	0	16384	1048576	317466.8846	30.27333	649.14667	2199	671	1693	1841.66667	1872
5	5	100	0	16384	5000000	466461.4236	44.49	443.47	1555	168	491	534	580
5	5	100	0	16384	5000000	418900.8043	39.95	567.4	1284	659	777	885	996
5	5	100	0	16384	5000000	495687.5186	47.27	529.52	923	544	678	798	856
5	5	100	0	16384	5000000	460349.9155	43.90333	513.46333	1254	457	648.66667	739	810.66667
5	5	100	0	16384	10000000	500700.9814	47.75	488.98	802	537	607	643	712
5	5	100	0	16384	10000000	520128.992	49.6	450.14	1385	527	1005	1217	1382
5	5	100	0	16384	10000000	560161.3265	53.42	412.37	840	467	653	710	829
5	5	100	0	16384	10000000	526997.0999	50.25667	450.49667	1009	510.33333	755	856.66667	974.33333
5	5	100	0	200000	1048576	453885.2578	43.29	458.94	2135	1228	1440	1493	2130
5	5	100	0	200000	1048576	588720.1225	56.14	346.12	789	399	516	574	616
5	5	100	0	200000	1048576	460914.4543	43.96	506.52	1942	370	553	1214	1260
5	5	100	0	200000	1048576	501173.2782	47.79667	437.19333	1622	665.66667	836.33333	1093.66667	1335.33333
5	5	100	0	200000	5000000	472366.5564	45.05	498.78	2199	359	1690	1833	1875
5	5	100	0	200000	5000000	531519.0815	50.69	426.56	880	528	649	684	699
5	5	100	0	200000	5000000	451345.0081	43.04	509.4	1550	859	1047	1091	1116
5	5	100	0	200000	5000000	485076.882	46.26	478.24667	1543	582	1128.66667	1202.66667	1230
5	5	100	0	200000	10000000	507202.2723	48.37	435.55	1152	412	654	701	722
5	5	100	0	200000	10000000	552486.1878	52.69	378.36	912	347	784	838	904
5	5	100	0	200000	10000000	546149.645	52.08	396.95	1215	287	499	635	675
5	5	100	0	200000	10000000	535279.3684	51.04667	403.62	1093	348.66667	645.66667	724.66667	767
5	5	100	0	500000	1048576	333000.333	31.76	704.22	3028	276	1268	1599	1637
5	5	100	0	500000	1048576	432862.9556	41.28	492.73	5198	0	131	239	260
5	5	100	0	500000	1048576	467246.0518	44.56	422.82	1999	98	751	846	890
5	5	100	0	500000	1048576	411036.4468	39.2	539.92333	3408.33333	124.66667	716.66667	894.66667	929
5	5	100	0	500000	5000000	368107.1928	35.11	629.54	3139	422	963	1196	1308
5	5	100	0	500000	5000000	348602.1056	33.25	596.61	3583	1478	3281	3475	3574
5	5	100	0	500000	5000000	375093.7734	35.77	578.82	2965	0	53	138	186
5	5	100	0	500000	5000000	363934.3573	34.71	601.65667	3229	633.33333	1432.33333	1603	1689.33333
5	5	100	0	500000	10000000	350508.2369	33.43	682.43	3754	592	1397	1460	1564
5	5	100	0	500000	10000000	391726.7314	37.36	515.19	2578	1294	2014	2165	2287
5	5	100	0	500000	10000000	451263.5379	43.04	465.83	2284	276	1076	1271	1351
5	5	100	0	500000	10000000	397832.8354	37.94333	554.48333	2872	720.66667	1495.66667	1632	1734
5	5	500	0	16384	1048576	172950.5361	82.47	335.52	746	351	544	683	735
5	5	500	0	16384	1048576	86415.48566	41.21	674.38	3368	454	2584	3177	3330
5	5	500	0	16384	1048576	5414.097226	2.58	10427.86	86670	992	56720	73695	85746
5	5	500	0	16384	1048576	88260.03968	42.08667	3812.58667	30261.33333	599	19949.33333	25851.66667	29937
5	5	500	0	16384	5000000	5332.480137	2.54	10943.73	40820	8553	33614	38506	39905
5	5	500	0	16384	5000000	5470.130353	2.61	11064.2	40026	9391	28850	35155	39737
5	5	500	0	16384	5000000	6059.504333	2.89	9916.6	38046	7579	27326	34550	37790
5	5	500	0	16384	5000000	5620.70494	2.68	10641.51	39630.66667	8507.66667	29930	36070.33333	39144
5	5	500	0	16384	10000000	5859.432221	2.79	10478.89	33463	9920	26525	31224	33206
5	5	500	0	16384	10000000	5120.93078	2.44	11528.24	46494	8892	31612	44271	46271
5	5	500	0	16384	10000000	18229.87877	8.69	3546	28462	99	16966	27109	28229
5	5	500	0	16384	10000000	9736.74726	4.64	8517.71	36139.66667	6303.66667	25034.33333	34201.33333	35902
5	5	500	0	200000	1048576	213812.2728	101.95	192.85	1127	115	665	952	1039
5	5	500	0	200000	1048576	87389.67054	41.67	647.22	1473	664	1099	1285	1418
5	5	500	0	200000	1048576	106541.6578	50.8	543.36	977	548	843	910	951
5	5	500	0	200000	1048576	135914.5337	64.80667	461.14333	1192.33333	442.33333	869	1049	1136
5	5	500	0	200000	5000000	104997.9	50.07	542.97	1279	546	943	1235	1271
5	5	500	0	200000	5000000	111756.8172	53.29	523.83	873	539	706	773	821
5	5	500	0	200000	5000000	95256.23928	45.42	617	1722	585	1308	1619	1706
5	5	500	0	200000	5000000	104003.6522	49.59333	561.26667	1291.33333	556.66667	985.66667	1209	1266
5	5	500	0	200000	10000000	92954.08068	44.32	613.29	1363	615	960	1189	1332
5	5	500	0	200000	10000000	95274.39024	45.43	607.52	1545	590	989	1423	1525
5	5	500	0	200000	10000000	114207.4006	54.46	507.76	896	494	748	795	874
5	5	500	0	200000	10000000	100811.9572	48.07	576.19	1268	566.33333	899	1135.66667	1243.66667
5	5	500	0	500000	1048576	66925.44505	31.91	818.77	3035	627	2409	2754	2968
5	5	500	0	500000	1048576	97732.6036	46.6	515.21	2489	421	1283	2007	2352
5	5	500	0	500000	1048576	85113.62669	40.59	641.86	2467	419	1806	2294	2448
5	5	500	0	500000	1048576	83257.22511	39.7	658.61333	2663.66667	489	1832.66667	2351.66667	2589.33333
5	5	500	0	500000	5000000	81129.32014	38.69	670.38	2637	390	2222	2429	2615
5	5	500	0	500000	5000000	84702.69355	40.39	638.18	2051	528	1724	1969	2039
5	5	500	0	500000	5000000	81706.02173	38.96	673.35	2802	459	2140	2537	2765
5	5	500	0	500000	5000000	82512.67847	39.34667	660.63667	2496.66667	459	2028.66667	2311.66667	2473
5	5	500	0	500000	10000000	71520.52639	34.1	812.49	3511	656	2008	3288	3507
5	5	500	0	500000	10000000	66150.69128	31.54	809.79	2593	503	2134	2392	2566
5	5	500	0	500000	10000000	17648.82371	8.42	3290.6	37069	818	30847	35676	36941
5	5	500	0	500000	10000000	51773.34712	24.68667	1637.62667	14391	659	11663	13785.33333	14338
5	5	1000	0	16384	1048576	3357.642666	3.2	8798.57	35156	6096	28019	32908	34932
5	5	1000	0	16384	1048576	2648.866285	2.53	10749.54	43286	8570	32469	40045	42792
5	5	1000	0	16384	1048576	2325.397527	2.22	12244.26	75660	6032	56214	73896	75130
5	5	1000	0	16384	1048576	2777.30216	2.65	10597.45667	51367.33333	6899.33333	38900.66667	48949.66667	50951.33333
5	5	1000	0	16384	5000000	3130.556738	2.99	9238.58	32323	6477	26272	30238	31845
5	5	1000	0	16384	5000000	36326.64923	34.64	833.2	9856	17	7674	9368	9831
5	5	1000	0	16384	5000000	80051.23279	76.34	358.11	977	278	812	898	962
5	5	1000	0	16384	5000000	39836.14625	37.99	3476.63	14385.33333	2257.33333	11586	13501.33333	14212.66667
5	5	1000	0	16384	10000000	44318.38327	42.27	679.96	1995	647	1366	1893	1969
5	5	1000	0	16384	10000000	54424.7306	51.9	558.16	754	579	683	716	732
5	5	1000	0	16384	10000000	49721.55927	47.42	611.92	775	619	725	747	761
5	5	1000	0	16384	10000000	49488.22438	47.19667	616.68	1174.66667	615	924.66667	1118.66667	1154
5	5	1000	0	200000	1048576	45053.16273	42.97	657.15	1422	638	1005	1338	1385
5	5	1000	0	200000	1048576	50761.42132	48.41	577.44	1322	575	923	1172	1305
5	5	1000	0	200000	1048576	54932.98176	52.39	539.75	993	529	761	870	959
5	5	1000	0	200000	1048576	50249.1886	47.92333	591.44667	1245.66667	580.66667	896.33333	1126.66667	1216.33333
5	5	1000	0	200000	5000000	52876.48054	50.43	559.77	1291	547	959	1159	1271
5	5	1000	0	200000	5000000	52121.33848	49.71	568	1383	537	1027	1273	1348
5	5	1000	0	200000	5000000	55872.16449	53.28	535.22	968	550	795	884	954
5	5	1000	0	200000	5000000	53623.32784	51.14	554.33	1214	544.66667	927	1105.33333	1191
5	5	1000	0	200000	10000000	55242.51464	52.68	546.11	841	556	728	789	813
5	5	1000	0	200000	10000000	45595.47693	43.48	645.21	2630	451	1833	2533	2595
5	5	1000	0	200000	10000000	40397.51151	38.53	736.9	5902	429	4601	5492	5869
5	5	1000	0	200000	10000000	47078.50103	44.89667	642.74	3124.33333	478.66667	2387.33333	2938	3092.33333
5	5	1000	0	500000	1048576	37738.69726	35.99	749.05	2913	598	1861	2619	2828
5	5	1000	0	500000	1048576	35986.75687	34.32	802.86	3737	578	2753	3250	3591
5	5	1000	0	500000	1048576	34284.14701	32.7	847.82	2864	652	2179	2651	2823
5	5	1000	0	500000	1048576	36003.20038	34.33667	799.91	3171.33333	609.33333	2264.33333	2840	3080.66667
5	5	1000	0	500000	5000000	29521.16668	28.15	914.72	3892	848	2491	3433	3750
5	5	1000	0	500000	5000000	36268.67837	34.59	808.77	3164	584	2296	2950	3048
5	5	1000	0	500000	5000000	33200.53121	31.66	844.87	2496	668	2060	2282	2427
5	5	1000	0	500000	5000000	32996.79208	31.46667	856.12	3184	700	2282.33333	2888.33333	3075
5	5	1000	0	500000	10000000	11626.01437	11.09	2409.64	15846	664	12351	14707	15785
5	5	1000	0	500000	10000000	9911.588629	9.45	2953.74	8734	2778	6287	8014	8661
5	5	1000	0	500000	10000000	9675.484258	9.23	3066.28	8490	2913	6611	7163	8263
5	5	1000	0	500000	10000000	10404.36242	9.92333	2809.88667	11023.33333	2118.33333	8416.33333	9961.33333	10903
1	1	100	1	16384	1048576	705815.9232	67.31	290.51	979	248	794	949	974
1	1	100	1	16384	1048576	1153934.918	110.05	7.61	137	1	31	49	68
1	1	100	1	16384	1048576	846883.4688	80.77	129.59	1320	1	1250	1302	1319
1	1	100	1	16384	1048576	902211.4367	86.04333	142.57	812	83.33333	691.66667	766.66667	787
1	1	100	1	16384	5000000	1020616.452	97.33	47.46	475	3	190	272	348
1	1	100	1	16384	5000000	1176470.588	112.2	5.53	136	1	36	63	67
1	1	100	1	16384	5000000	1019160.212	97.19	91.27	355	14	268	305	310
1	1	100	1	16384	5000000	1072082.418	102.24	48.08667	322	6	164.66667	213.33333	241.66667
1	1	100	1	16384	10000000	1006238.68	95.96	74.53	609	3	530	580	608
1	1	100	1	16384	10000000	1170138.076	111.59	1.48	133	1	4	30	40
1	1	100	1	16384	10000000	1127904.354	107.57	29.75	283	1	230	271	282
1	1	100	1	16384	10000000	1101427.037	105.04	35.25333	341.66667	1.66667	254.66667	293.66667	310
1	1	100	1	200000	1048576	1271617.497	121.27	16.44	355	1	161	326	352
1	1	100	1	200000	1048576	1277139.208	121.8	21.21	399	1	235	367	395
1	1	100	1	200000	1048576	1250312.578	119.24	22.28	431	1	215	357	420
1	1	100	1	200000	1048576	1266356.428	120.77	19.97667	395	1	203.66667	350	389
1	1	100	1	200000	5000000	1256913.022	119.87	19.7	402	1	200	361	398
1	1	100	1	200000	5000000	1237317.496	118	25.27	531	1	307	489	527
1	1	100	1	200000	5000000	1213886.866	115.77	22.94	506	1	266	453	501
1	1	100	1	200000	5000000	1236039.128	117.88	22.63667	479.66667	1	257.66667	434.33333	475.33333
1	1	100	1	200000	10000000	1292991.983	123.31	12.19	327	1	82	279	321
1	1	100	1	200000	10000000	1350256.549	128.77	0.78	160	1	1	6	29
1	1	100	1	200000	10000000	1168770.453	111.46	28.64	398	1	266	372	394
1	1	100	1	200000	10000000	1270672.995	121.18	13.87	295	1	116.33333	219	248
1	1	100	1	500000	1048576	1215066.829	115.88	28.42	558	1	392	518	554
1	1	100	1	500000	1048576	1408054.069	134.28	0.72	136	1	1	4	18
1	1	100	1	500000	1048576	987361.7694	94.16	69.61	1327	1	1105	1293	1325
1	1	100	1	500000	1048576	1203494.222	114.77333	32.91667	673.66667	1	499.33333	605	632.33333
1	1	100	1	500000	5000000	1291989.664	123.21	0.72	130	1	1	5	15
1	1	100	1	500000	5000000	1355748.373	129.29	0.72	139	1	1	6	18
1	1	100	1	500000	5000000	1221597.85	116.5	27.07	516	1	383	503	514
1	1	100	1	500000	5000000	1289778.629	123	9.50333	261.66667	1	128.33333	171.33333	182.33333
1	1	100	1	500000	10000000	1385425.326	132.12	0.8	136	1	1	3	34
1	1	100	1	500000	10000000	1305142.261	124.47	16.24	367	1	142	320	365
1	1	100	1	500000	10000000	1456027.956	138.86	0.78	133	1	1	5	16
1	1	100	1	500000	10000000	1382198.514	131.81667	5.94	212	1	48	109.33333	138.33333
1	1	500	1	16384	1048576	258665.2871	123.34	229.87	828	198	808	826	827
1	1	500	1	16384	1048576	285143.9977	135.97	203.19	260	214	245	251	259
1	1	500	1	16384	1048576	276014.3527	131.61	209.57	263	215	243	252	261
1	1	500	1	16384	1048576	273274.5459	130.30667	214.21	450.33333	209	432	443	449
1	1	500	1	16384	5000000	279798.545	133.42	205.67	267	203	249	260	265
1	1	500	1	16384	5000000	269905.5331	128.7	216.97	451	194	396	431	450
1	1	500	1	16384	5000000	242777.3731	115.77	244.5	1102	186	1072	1100	1102
1	1	500	1	16384	5000000	264160.4838	125.96333	222.38	606.66667	194.33333	572.33333	597	605.66667
1	1	500	1	16384	10000000	250125.0625	119.27	236.53	759	206	735	756	758
1	1	500	1	16384	10000000	127275.0414	60.69	470.12	694	559	662	674	685
1	1	500	1	16384	10000000	137023.8421	65.34	442.86	554	465	511	534	551
1	1	500	1	16384	10000000	171474.6487	81.76667	383.17	669	410	636	654.66667	664.66667
1	1	500	1	200000	1048576	160230.7323	76.4	366.97	472	394	436	455	465
1	1	500	1	200000	1048576	128106.5847	61.09	468.32	2455	356	2376	2425	2454
1	1	500	1	200000	1048576	201045.4363	95.87	277.92	391	307	363	377	390
1	1	500	1	200000	1048576	163127.5844	77.78667	371.07	1106	352.33333	1058.33333	1085.66667	1103
1	1	500	1	200000	5000000	182083.0299	86.82	316.75	503	341	395	465	501
1	1	500	1	200000	5000000	175131.3485	83.51	320.28	509	357	429	485	506
1	1	500	1	200000	5000000	154798.7616	73.81	377.55	1667	316	1616	1659	1667
1	1	500	1	200000	5000000	170671.0467	81.38	338.19333	893	338	813.33333	869.66667	891.33333
1	1	500	1	200000	10000000	160102.4656	76.34	372.37	1382	326	1298	1357	1382
1	1	500	1	200000	10000000	182515.0575	87.03	314	428	344	382	402	427
1	1	500	1	200000	10000000	167476.1347	79.86	347.17	495	369	438	486	492
1	1	500	1	200000	10000000	170031.2192	81.07667	344.51333	768.33333	346.33333	706	748.33333	767
1	1	500	1	500000	1048576	169779.2869	80.96	339.12	462	361	409	437	446
1	1	500	1	500000	1048576	146799.7651	70	404.95	2067	307	1970	2012	2040
1	1	500	1	500000	1048576	186323.8308	88.85	308.71	409	331	383	390	402
1	1	500	1	500000	1048576	167634.2943	79.93667	350.92667	979.33333	333	920.66667	946.33333	962.66667
1	1	500	1	500000	5000000	182348.6506	86.95	314.96	646	337	446	587	642
1	1	500	1	500000	5000000	168804.8616	80.49	341.29	665	367	511	617	660
1	1	500	1	500000	5000000	129903.8711	61.94	457.47	2971	291	2886	2942	2968
1	1	500	1	500000	5000000	160352.4611	76.46	371.24	1427.33333	331.66667	1281	1382	1423.33333
1	1	500	1	500000	10000000	201653.5592	96.16	276.83	404	301	362	391	401
1	1	500	1	500000	10000000	152532.0317	72.73	388.44	1898	311	1832	1880	1889
1	1	500	1	500000	10000000	195924.7649	93.42	289.15	420	309	374	399	417
1	1	500	1	500000	10000000	183370.1186	87.43667	318.14	907.33333	307	856	890	902.33333
1	1	1000	1	16384	1048576	90171.32552	85.99	335.57	593	318	514	573	592
1	1	1000	1	16384	1048576	80906.14887	77.16	351.24	1059	342	507	1042	1055
1	1	1000	1	16384	1048576	90991.81074	86.78	331.6	429	346	397	410	427
1	1	1000	1	16384	1048576	87356.42837	83.31	339.47	693.66667	335.33333	472.66667	675	691.33333
1	1	1000	1	16384	5000000	88873.08923	84.76	339.48	733	345	590	692	733
1	1	1000	1	16384	5000000	67439.97842	64.32	416.76	2200	351	790	2180	2195
1	1	1000	1	16384	5000000	102145.046	97.41	292.27	457	295	381	443	457
1	1	1000	1	16384	5000000	86152.70454	82.16333	349.50333	1130	330.33333	587	1105	1128.33333
1	1	1000	1	16384	10000000	93475.41597	89.15	320.34	412	336	391	410	411
1	1	1000	1	16384	10000000	90628.96502	86.43	330.34	822	330	735	794	820
1	1	1000	1	16384	10000000	86028.90571	82.04	350.7	788	346	654	751	787
1	1	1000	1	16384	10000000	90044.4289	85.87333	333.79333	674	337.33333	593.33333	651.66667	672.66667
1	1	1000	1	200000	1048576	82304.52675	78.49	366.51	1018	392	845	981	1016
1	1	1000	1	200000	1048576	81168.83117	77.41	370.76	559	390	466	538	554
1	1	1000	1	200000	1048576	70771.40835	67.49	433.48	2136	336	2094	2123	2134
1	1	1000	1	200000	1048576	78081.58876	74.46333	390.25	1237.66667	372.66667	1135	1214	1234.66667
