Replication Factor	Partition	Message Size	Acks	Batch Size	Buffer Memory	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	1	100	1	200000	200000000	526612.5215	50.22333	1615.03333	4182.66667	697.33333	4052	4146.33333	4179.66667
5	1	100	1	500000	33554432	760225.0266	72.5	174.59	1435	71	1384	1422	1433
5	1	100	1	500000	33554432	573789.3046	54.72	348.39	1793	354	1738	1766	1781
5	1	100	1	500000	33554432	649603.7417	61.95	315.95	634	366	562	578	608
5	1	100	1	500000	33554432	661206.0243	63.05667	279.64333	1287.33333	263.66667	1228	1255.33333	1274
5	1	100	1	500000	100000000	531293.1676	50.67	1052.49	3036	962	2999	3015	3034
5	1	100	1	500000	100000000	589275.1915	56.2	984.18	1662	1292	1591	1645	1658
5	1	100	1	500000	100000000	535389.228	51.06	1019.54	2227	925	2030	2184	2224
5	1	100	1	500000	100000000	551985.8624	52.64333	1018.73667	2308.33333	1059.66667	2206.66667	2281.33333	2305.33333
5	1	100	1	500000	200000000	478973.0817	45.68	1873.8	4075	2153	4010	4047	4074
5	1	100	1	500000	200000000	511247.4438	48.76	1438.23	3433	1247	3352	3411	3429
5	1	100	1	500000	200000000	503879.875	48.05	1562.43	3490	1558	3396	3465	3487
5	1	100	1	500000	200000000	498033.4668	47.49667	1624.82	3666	1652.66667	3586	3641	3663.33333
5	1	500	1	16384	33554432	172117.0396	82.07	344.32	1015	249	989	1013	1015
5	1	500	1	16384	33554432	143430.8663	68.39	422	833	427	722	808	832
5	1	500	1	16384	33554432	134661.9984	64.21	443.57	995	457	815	952	993
5	1	500	1	16384	33554432	150069.9681	71.55667	403.29667	947.66667	377.66667	842	924.33333	946.66667
5	1	500	1	16384	100000000	14028.98388	6.69	13385.58	63074	1546	62211	62994	63061
5	1	500	1	16384	100000000	7721.828838	3.68	23231.56	52859	23596	49108	52646	52828
5	1	500	1	16384	100000000	7648.827052	3.65	22269.17	51463	21565	43867	51312	51458
5	1	500	1	16384	100000000	9799.87992	4.67333	19628.77	55798.66667	15569	51728.66667	55650.66667	55782.33333
5	1	500	1	16384	200000000	6784.812875	3.24	42316.7	59868	45027	59334	59846	59858
5	1	500	1	16384	200000000	8222.737514	3.92	38592.41	58757	48252	58612	58714	58751
5	1	500	1	16384	200000000	7269.343724	3.47	45892.81	60478	51496	60407	60440	60470
5	1	500	1	16384	200000000	7425.63137	3.54333	42267.30667	59701	48258.33333	59451	59666.66667	59693
5	1	500	1	200000	33554432	22469.38546	10.71	2880.26	20329	471	18532	20307	20323
5	1	500	1	200000	33554432	24818.82259	11.83	2590.19	4771	2992	4165	4559	4683
5	1	500	1	200000	33554432	31345.99712	14.95	1958.9	19662	424	14889	19622	19658
5	1	500	1	200000	33554432	26211.40172	12.49667	2476.45	14920.66667	1295.66667	12528.66667	14829.33333	14888
5	1	500	1	200000	100000000	16750.13819	7.99	11222.67	27594	10101	27511	27555	27593
5	1	500	1	200000	100000000	27191.64673	12.97	5954.08	11736	6624	11350	11518	11733
5	1	500	1	200000	100000000	30750.3075	14.66	6180.88	22290	1671	22125	22251	22284
5	1	500	1	200000	100000000	24897.36414	11.87333	7785.87667	20540	6132	20328.66667	20441.33333	20536.66667
5	1	500	1	200000	200000000	66706.69068	31.81	5472.73	12326	2746	12262	12313	12324
5	1	500	1	200000	200000000	270270.2703	128.87	651.79	1693	546	1596	1650	1689
5	1	500	1	200000	200000000	173550.8504	82.76	1367.31	2525	1524	2416	2500	2522
5	1	500	1	200000	200000000	170175.9371	81.14667	2497.27667	5514.66667	1605.33333	5424.66667	5487.66667	5511.66667
5	1	500	1	500000	33554432	118511.4956	56.51	499.06	826	516	781	810	824
5	1	500	1	500000	33554432	115834.5882	55.23	525.91	825	552	713	791	799
5	1	500	1	500000	33554432	107921.4332	51.46	554.75	2378	433	2223	2335	2350
5	1	500	1	500000	33554432	114089.1723	54.4	526.57333	1343	500.33333	1239	1312	1324.33333
5	1	500	1	500000	100000000	116658.8894	55.63	1397.96	1931	1591	1855	1904	1928
5	1	500	1	500000	100000000	127080.9506	60.6	1285.32	1750	1447	1644	1710	1715
5	1	500	1	500000	100000000	102417.0422	48.84	1664.65	3357	1167	3295	3321	3332
5	1	500	1	500000	100000000	115385.6274	55.02333	1449.31	2346	1401.66667	2264.66667	2311.66667	2325
5	1	500	1	500000	200000000	135427.9523	64.58	1971.15	3564	2276	3202	3559	3562
5	1	500	1	500000	200000000	113869.2781	54.3	2641.25	4760	2537	4680	4744	4758
5	1	500	1	500000	200000000	130140.5518	62.06	1964.73	3743	2136	3670	3706	3742
5	1	500	1	500000	200000000	126479.2607	60.31333	2192.37667	4022.33333	2316.33333	3850.66667	4003	4020.66667
5	1	1000	1	16384	33554432	77483.34108	73.89	391.1	745	408	636	704	741
5	1	1000	1	16384	33554432	66853.85747	63.76	456.57	939	480	836	934	938
5	1	1000	1	16384	33554432	59580.55291	56.82	515.02	1424	521	1143	1384	1423
5	1	1000	1	16384	33554432	67972.58382	64.82333	454.23	1036	469.66667	871.66667	1007.33333	1034
5	1	1000	1	16384	100000000	55328.09561	52.76	1553.81	2707	1520	2660	2692	2704
5	1	1000	1	16384	100000000	67980.96533	64.83	1217.86	1954	1332	1836	1922	1953
5	1	1000	1	16384	100000000	69793.4115	66.56	1174.2	1533	1343	1495	1508	1522
5	1	1000	1	16384	100000000	64367.49081	61.38333	1315.29	2064.66667	1398.33333	1997	2040.66667	2059.66667
5	1	1000	1	16384	200000000	58616.64713	55.9	2644.33	4094	2699	3878	4074	4092
5	1	1000	1	16384	200000000	72780.20379	69.41	1951.96	2760	2369	2717	2744	2759
5	1	1000	1	16384	200000000	2143.797351	2.04	77203.54	131316	61279	126759	129317	129983
5	1	1000	1	16384	200000000	44513.54942	42.45	27266.61	46056.66667	22115.66667	44451.33333	45378.33333	45611.33333
5	1	1000	1	200000	33554432	27328.37779	26.06	1078.85	6298	375	6246	6281	6293
5	1	1000	1	200000	33554432	9696.499564	9.25	3186.02	15988	891	12559	15197	15983
5	1	1000	1	200000	33554432	234962.406	224.08	106	203	105	189	201	202
5	1	1000	1	200000	33554432	90662.42779	86.46333	1456.95667	7496.33333	457	6331.33333	7226.33333	7492.66667
5	1	1000	1	200000	100000000	8794.146616	8.39	9064.58	20392	10478	16830	19994	20382
5	1	1000	1	200000	100000000	211864.4068	202.05	309.21	555	298	529	543	555
5	1	1000	1	200000	100000000	19812.18053	18.89	4149.01	15076	1154	14816	15018	15071
5	1	1000	1	200000	100000000	80156.91131	76.44333	4507.6	12007.66667	3976.66667	10725	11851.66667	12002.66667
5	1	1000	1	200000	200000000	8403.078888	8.01	22099.41	32364	25259	31261	32008	32178
5	1	1000	1	200000	200000000	203086.9212	193.68	587.63	943	655	908	936	941
5	1	1000	1	200000	200000000	7461.238864	7.12	22101.07	31331	24313	30733	31105	31328
5	1	1000	1	200000	200000000	72983.74632	69.60333	14929.37	21546	16742.33333	20967.33333	21349.66667	21482.33333
5	1	1000	1	500000	33554432	244379.2766	233.06	105.76	184	105	153	177	182
5	1	1000	1	500000	33554432	8655.910256	8.25	3623.82	6464	3961	5534	5954	6249
5	1	1000	1	500000	33554432	33108.19759	31.57	893.51	7517	362	4547	7404	7502
5	1	1000	1	500000	33554432	95381.12816	90.96	1541.03	4721.66667	1476	3411.33333	4511.66667	4644.33333
5	1	1000	1	500000	100000000	254712.1752	242.91	238	494	262	482	491	493
5	1	1000	1	500000	100000000	7082.052662	6.75	13418.93	38429	6879	37056	38211	38360
5	1	1000	1	500000	100000000	14414.62219	13.75	5632.73	14240	1187	13557	13934	14157
5	1	1000	1	500000	100000000	92069.6167	87.80333	6429.88667	17721	2776	17031.66667	17545.33333	17670
5	1	1000	1	500000	200000000	169836.9565	161.97	811.39	1704	523	1674	1693	1702
5	1	1000	1	500000	200000000	17921.14695	17.09	8623.22	13654	9253	11959	13338	13648
5	1	1000	1	500000	200000000	10121.25261	9.65	18989.97	42723	20169	41776	42696	42714
5	1	1000	1	500000	200000000	65959.78536	62.90333	9474.86	19360.33333	9981.66667	18469.66667	19242.33333	19354.66667
5	2	100	1	16384	33554432	311642.9818	29.72	870.59	3442	1090	3198	3357	3437
5	2	100	1	16384	33554432	486570.6501	46.4	547.39	1273	219	923	1032	1047
5	2	100	1	16384	33554432	465983.2246	44.44	552.59	925	658	827	870	911
5	2	100	1	16384	33554432	421398.9522	40.18667	656.85667	1880	655.66667	1649.33333	1753	1798.33333
5	2	100	1	16384	100000000	566636.4461	54.04	983.95	2039	863	1633	1852	1880
5	2	100	1	16384	100000000	552975.0055	52.74	811.59	2034	605	1817	2012	2030
5	2	100	1	16384	100000000	492950.8035	47.01	1304.2	2950	1339	2894	2925	2944
5	2	100	1	16384	100000000	537520.7517	51.26333	1033.24667	2341	935.66667	2114.66667	2263	2284.66667
5	2	100	1	16384	200000000	513821.8066	49	882.09	3348	631	1968	2093	2128
5	2	100	1	16384	200000000	631632.1374	60.24	614.76	1219	556	1188	1210	1218
5	2	100	1	16384	200000000	691945.7515	65.99	418.73	1360	282	1280	1319	1358
5	2	100	1	16384	200000000	612466.5652	58.41	638.52667	1975.66667	489.66667	1478.66667	1540.66667	1568
5	2	100	1	200000	33554432	581327.7526	55.44	378.95	861	471	602	809	858
5	2	100	1	200000	33554432	523450.5863	49.92	446.07	977	390	573	902	965
5	2	100	1	200000	33554432	542064.1804	51.7	426.77	712	485	562	584	590
5	2	100	1	200000	33554432	548947.5064	52.35333	417.26333	850	448.66667	579	765	804.33333
5	2	100	1	200000	100000000	564844.103	53.87	973.96	1740	1048	1620	1643	1662
5	2	100	1	200000	100000000	527871.6216	50.34	1024.97	2168	1092	1718	1826	1853
5	2	100	1	200000	100000000	569735.6427	54.33	947.17	1744	1014	1549	1576	1611
5	2	100	1	200000	100000000	554150.4558	52.84667	982.03333	1884	1051.33333	1629	1681.66667	1708.66667
5	2	100	1	200000	200000000	422475.7076	40.29	2261.91	6168	835	5929	6143	6166
5	2	100	1	200000	200000000	880591.7577	83.98	84.05	465	37	287	370	405
5	2	100	1	200000	200000000	466548.4744	44.49	1491.44	3976	1052	3704	3814	3839
5	2	100	1	200000	200000000	589871.9799	56.25333	1279.13333	3536.33333	641.33333	3306.66667	3442.33333	3470
5	2	100	1	500000	33554432	439290.1072	41.89	552.23	1785	1010	1493	1743	1781
5	2	100	1	500000	33554432	418935.9028	39.95	605.22	4061	249	3392	3444	3476
5	2	100	1	500000	33554432	647416.8069	61.74	303.77	792	251	530	576	617
5	2	100	1	500000	33554432	501880.939	47.86	487.07333	2212.66667	503.33333	1805	1921	1958
5	2	100	1	500000	100000000	461637.8912	44.03	1098.68	3326	1207	1947	2572	2650
5	2	100	1	500000	100000000	600817.1113	57.3	621.65	1926	618	1766	1914	1924
5	2	100	1	500000	100000000	502866.3381	47.96	1081.72	2473	1534	2211	2335	2372
5	2	100	1	500000	100000000	521773.7802	49.76333	934.01667	2575	1119.66667	1974.66667	2273.66667	2315.33333
5	2	100	1	500000	200000000	529885.5447	50.53	1252.72	3087	799	2917	3057	3083
5	2	100	1	500000	200000000	512767.9212	48.9	1349.08	3192	1133	3041	3148	3182
5	2	100	1	500000	200000000	327353.6729	31.22	3739.4	8999	3112	8453	8511	8534
5	2	100	1	500000	200000000	456669.0463	43.55	2113.73333	5092.66667	1681.33333	4803.66667	4905.33333	4933
5	2	500	1	16384	33554432	128584.287	61.31	465.73	3798	489	3765	3792	3798
5	2	500	1	16384	33554432	163265.3061	77.85	355.26	616	340	576	596	601
5	2	500	1	16384	33554432	10141.37071	4.84	5762.65	73100	501	805	1650	4675
5	2	500	1	16384	33554432	100663.6546	48	2194.54667	25838	443.33333	1715.33333	2012.66667	3024.66667
5	2	500	1	16384	100000000	6586.053373	3.14	27694.28	49361	28382	49001	49181	49336
5	2	500	1	16384	100000000	6853.398943	3.27	25585.6	48807	24780	35471	47348	48695
5	2	500	1	16384	100000000	5989.243319	2.86	27839.87	51298	29198	48995	50099	51107
5	2	500	1	16384	100000000	6476.23188	3.09	27039.91667	49822	27453.33333	44489	48876	49712.66667
5	2	500	1	16384	200000000	6234.219632	2.97	48999.83	82971	46156	80664	82135	82413
5	2	500	1	16384	200000000	5047.114817	2.41	50539.48	108782	41862	66796	67408	67527
5	2	500	1	16384	200000000	8046.087992	3.84	38207.24	84492	58973	82541	84076	84424
5	2	500	1	16384	200000000	6442.47415	3.07333	45915.51667	92081.66667	48997	76667	77873	78121.33333
5	2	500	1	200000	33554432	343524.562	163.81	126.41	273	57	96	109	115
5	2	500	1	200000	33554432	319693.0946	152.44	140.25	309	105	194	212	227
5	2	500	1	200000	33554432	253549.6957	120.9	196.42	445	154	209	249	258
5	2	500	1	200000	33554432	305589.1175	145.71667	154.36	342.33333	105.33333	166.33333	190	200
5	2	500	1	200000	100000000	129132.2314	61.58	949.44	3286	1015	1389	1455	1489
5	2	500	1	200000	100000000	133654.1032	63.73	1147.29	1920	1218	1595	1652	1704
5	2	500	1	200000	100000000	76799.01697	36.62	2274.16	4112	2301	3741	3934	3994
5	2	500	1	200000	100000000	113195.1172	53.97667	1456.96333	3106	1511.33333	2241.66667	2347	2395.66667
5	2	500	1	200000	200000000	145921.4942	69.58	1850.3	2896	2321	2797	2878	2890
5	2	500	1	200000	200000000	126023.9445	60.09	2082.15	3487	2523	3178	3226	3247
5	2	500	1	200000	200000000	115673.7999	55.16	2527.24	3894	2748	3847	3870	3884
5	2	500	1	200000	200000000	129206.4129	61.61	2153.23	3425.66667	2530.66667	3274	3324.66667	3340.33333
5	2	500	1	500000	33554432	108061.3789	51.53	538.53	890	551	767	797	814
5	2	500	1	500000	33554432	103863.7308	49.53	573.5	1021	436	616	701	721
5	2	500	1	500000	33554432	102385.5841	48.82	586.13	980	703	859	904	918
5	2	500	1	500000	33554432	104770.2313	49.96	566.05333	963.66667	563.33333	747.33333	800.66667	817.66667
5	2	500	1	500000	100000000	100341.1599	47.85	1611.12	2724	1785	2637	2663	2680
5	2	500	1	500000	100000000	95960.08061	45.76	1644.96	3039	2228	2960	2997	3037
5	2	500	1	500000	100000000	108695.6522	51.83	1469.22	2312	1845	2214	2258	2281
5	2	500	1	500000	100000000	101665.6309	48.48	1575.1	2691.66667	1952.66667	2603.66667	2639.33333	2666
5	2	500	1	500000	200000000	100522.7181	47.93	2715.36	4609	3102	3934	4011	4038
5	2	500	1	500000	200000000	94544.76695	45.08	3028.85	5111	3636	4990	5063	5109
5	2	500	1	500000	200000000	13761.02602	6.56	9124.04	66422	4214	63043	65807	66419
5	2	500	1	500000	200000000	69609.5037	33.19	4956.08333	25380.66667	3650.66667	23989	24960.33333	25188.66667
5	2	1000	1	16384	33554432	2578.21	2.46	11305.73	37793	9623	33448	36369	37383
5	2	1000	1	16384	33554432	3173.716549	3.03	9365.53	40410	7351	35684	39799	40391
5	2	1000	1	16384	33554432	3402.749422	3.25	9549.52	39727	5512	36419	38613	39476
5	2	1000	1	16384	33554432	3051.55866	2.91333	10073.59333	39310	7495.33333	35183.66667	38260.33333	39083.33333
5	2	1000	1	16384	100000000	15383.6687	14.67	6165.44	28717	1156	28600	28689	28715
5	2	1000	1	16384	100000000	64926.63291	61.92	1302.17	2136	1257	1997	2107	2127
5	2	1000	1	16384	100000000	123609.3943	117.88	643.13	939	630	855	913	936
5	2	1000	1	16384	100000000	67973.23197	64.82333	2703.58	10597.33333	1014.33333	10484	10569.66667	10592.66667
5	2	1000	1	16384	200000000	68662.45537	65.48	1558.49	4318	1523	4094	4274	4311
5	2	1000	1	16384	200000000	41312.07139	39.4	3645.04	8556	2095	8330	8465	8548
5	2	1000	1	16384	200000000	63791.78362	60.84	2079.78	3832	2605	3568	3778	3830
5	2	1000	1	16384	200000000	57922.10346	55.24	2427.77	5568.66667	2074.33333	5330.66667	5505.66667	5563
5	2	1000	1	200000	33554432	52339.57919	49.91	577.73	1093	570	900	1071	1088
5	2	1000	1	200000	33554432	56785.91709	54.16	539.16	910	555	704	854	902
5	2	1000	1	200000	33554432	56047.5283	53.45	541.9	1607	502	1311	1569	1595
5	2	1000	1	200000	33554432	55057.67486	52.50667	552.93	1203.33333	542.33333	971.66667	1164.66667	1195
5	2	1000	1	200000	100000000	58058.52299	55.37	1430.04	2074	1558	2000	2049	2071
5	2	1000	1	200000	100000000	57136.32728	54.49	1451.2	1933	1630	1862	1914	1931
5	2	1000	1	200000	100000000	50530.571	48.19	1628.67	2825	1682	2759	2795	2813
5	2	1000	1	200000	100000000	55241.80709	52.68333	1503.30333	2277.33333	1623.33333	2207	2252.66667	2271.66667
5	2	1000	1	200000	200000000	60096.15385	57.31	2395.45	3485	3096	3397	3440	3483
5	2	1000	1	200000	200000000	57032.05201	54.39	2501.36	3723	3109	3603	3646	3721
5	2	1000	1	200000	200000000	51429.74697	49.05	2867.04	4147	3566	4063	4120	4139
5	2	1000	1	200000	200000000	56185.98428	53.58333	2587.95	3785	3257	3687.66667	3735.33333	3781
5	2	1000	1	500000	33554432	44290.90265	42.24	665.55	1623	593	1517	1567	1611
5	2	1000	1	500000	33554432	40939.98199	39.04	740.24	2602	635	2092	2519	2571
5	2	1000	1	500000	33554432	53435.93032	50.96	576.26	1523	530	1126	1449	1516
5	2	1000	1	500000	33554432	46222.27165	44.08	660.68333	1916	586	1578.33333	1845	1899.33333
5	2	1000	1	500000	100000000	51829.58433	49.43	1605.22	2435	1790	2233	2339	2422
5	2	1000	1	500000	100000000	3622.374684	3.45	26072.98	112534	1385	111633	112314	112465
5	2	1000	1	500000	100000000	11033.63051	10.52	5106.43	17630	2975	16789	17529	17623
5	2	1000	1	500000	100000000	22161.86317	21.13333	10928.21	44199.66667	2050	43551.66667	44060.66667	44170
5	2	1000	1	500000	200000000	7769.16264	7.41	16868.55	57443	1919	45783	55330	56622
5	2	1000	1	500000	200000000	15399.30395	14.69	11891.41	27734	6643	27008	27714	27723
5	2	1000	1	500000	200000000	8314.901967	7.93	17396.61	34968	18898	31279	34268	34920
5	2	1000	1	500000	200000000	10494.45619	10.01	15385.52333	40048.33333	9153.33333	34690	39104	39755
5	5	100	1	16384	33554432	149307.2145	14.24	1236.53	11395	840	3103	3308	3391
5	5	100	1	16384	33554432	383553.2372	36.58	689.26	1519	838	1288	1339	1430
5	5	100	1	16384	33554432	378615.7807	36.11	683.46	1576	1041	1351	1431	1574
5	5	100	1	16384	33554432	303825.4108	28.97667	869.75	4830	906.33333	1914	2026	2131.66667
5	5	100	1	16384	100000000	353531.7825	33.72	1877.26	4487	2517	4255	4410	4484
5	5	100	1	16384	100000000	557165.1437	53.14	984.22	1928	1087	1745	1787	1818
5	5	100	1	16384	100000000	585274.4937	55.82	942.96	1622	891	1548	1567	1587
5	5	100	1	16384	100000000	498657.14	47.56	1268.14667	2679	1498.33333	2516	2588	2629.66667
5	5	100	1	16384	200000000	577567.2866	55.08	1017.68	2384	1019	2237	2351	2374
5	5	100	1	16384	200000000	607607.2427	57.95	859.74	2107	691	1990	2070	2099
5	5	100	1	16384	200000000	580383.0528	55.35	999.05	2477	825	2246	2409	2441
5	5	100	1	16384	200000000	588519.194	56.12667	958.82333	2322.66667	845	2157.66667	2276.66667	2304.66667
5	5	100	1	200000	33554432	489284.6658	46.66	526.59	1217	754	1021	1116	1167
5	5	100	1	200000	33554432	495098.5246	47.22	464.91	1037	455	599	647	694
5	5	100	1	200000	33554432	475465.9566	45.34	507.8	1345	531	1122	1235	1265
5	5	100	1	200000	33554432	486616.3824	46.40667	499.76667	1199.66667	580	914	999.33333	1042
5	5	100	1	200000	100000000	502563.0717	47.93	1143.64	2175	1269	1760	1803	1870
5	5	100	1	200000	100000000	458337.1528	43.71	1404.6	2806	1728	2505	2570	2620
5	5	100	1	200000	100000000	462363.6027	44.09	1353.05	3052	1455	2895	2925	2958
5	5	100	1	200000	100000000	474421.2757	45.24333	1300.43	2677.66667	1484	2386.66667	2432.66667	2482.66667
5	5	100	1	200000	200000000	493875.9384	47.1	1358.82	3498	1065	3373	3458	3495
5	5	100	1	200000	200000000	449964.0029	42.91	2002.72	3817	1478	3083	3158	3184
5	5	100	1	200000	200000000	542475.8598	51.73	1182.89	2904	1163	1583	1723	1796
5	5	100	1	200000	200000000	495438.6004	47.24667	1514.81	3406.33333	1235.33333	2679.66667	2779.66667	2825
5	5	100	1	500000	33554432	400608.9256	38.21	532.98	2352	468	1517	1609	1726
5	5	100	1	500000	33554432	499251.1233	47.61	331.5	1752	3	317	425	468
5	5	100	1	500000	33554432	325902.7506	31.08	576.23	3987	372	733	857	927
5	5	100	1	500000	33554432	408587.5998	38.96667	480.23667	2697	281	855.66667	963.66667	1040.33333
5	5	100	1	500000	100000000	415247.903	39.6	1087.74	5005	1	158	226	273
5	5	100	1	500000	100000000	307730.1822	29.35	2093.18	6111	1248	1804	1887	2028
5	5	100	1	500000	100000000	411387.1976	39.23	1171.12	5204	316	3752	3874	3900
5	5	100	1	500000	100000000	378121.7609	36.06	1450.68	5440	521.66667	1904.66667	1995.66667	2067
5	5	100	1	500000	200000000	206714.0731	19.71	6234.36	17683	945	16092	16606	16682
5	5	100	1	500000	200000000	482718.6716	46.04	452	5111	11	1783	1900	1944
5	5	100	1	500000	200000000	101963.8232	9.72	12067.03	37023	9110	28319	28390	28439
5	5	100	1	500000	200000000	263798.856	25.15667	6251.13	19939	3355.33333	15398	15632	15688.33333
5	5	500	1	16384	33554432	3674.606266	1.75	15338.48	57355	10909	43865	47630	56399
5	5	500	1	16384	33554432	4041.596107	1.93	15399.05	38549	14523	33155	36288	37943
5	5	500	1	16384	33554432	4645.156495	2.21	12712.57	51374	8487	39030	44434	50747
5	5	500	1	16384	33554432	4120.45296	1.96333	14483.36667	49092.66667	11306.33333	38683.33333	42784	48363
5	5	500	1	16384	100000000	4001.152332	1.91	40249.54	91496	38178	79185	89276	91173
5	5	500	1	16384	100000000	20199.16376	9.63	9093.89	40415	2653	31871	37323	39858
5	5	500	1	16384	100000000	96089.17075	45.82	1655.26	2995	1712	2535	2889	2984
